event_id,game_id,date,team,player,seconds,start,pts,plus_minus,comment
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Tomas Satoransky,1196,0,3,1,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Wendell Carter Jr.,1362,1,8,-12,
CHI_2020_21_G033,0022000531,2021-03-01,CHI,Zach LaVine,1912,1,23,-20,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Bol Bol,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Greg Whittington,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Isaiah Hartenstein,537,0,2,-2,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,JaMychal Green,0,0,0,0,DNP - Injury/Illness
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Jamal Murray,2133,1,24,15,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Michael Porter Jr.,2108,1,17,7,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Monte Morris,2029,1,7,10,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Nikola Jokic,2305,1,39,12,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,PJ Dozier,1096,0,5,0,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Vlatko Cancar,1225,0,8,-16,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Will Barton,2161,1,14,9,
CHI_2020_21_G033,0022000531,2021-03-01,DEN,Zeke Nnaji,807,0,2,-5,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Coby White,1967,1,25,7,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Daniel Gafford,345,0,3,-7,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Denzel Valentine,873,0,11,-7,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Garrett Temple,2193,1,8,20,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Lauri Markkanen,0,0,0,0,DND - Injury/Illness
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Patrick Williams,1572,1,13,-17,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Ryan Arcidiacono,799,0,5,-3,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Thaddeus Young,1660,0,18,3,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Tomas Satoransky,1245,0,2,-13,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Wendell Carter Jr.,1645,1,7,22,
CHI_2020_21_G034,0022000548,2021-03-03,CHI,Zach LaVine,2101,1,36,15,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Brandon Ingram,1493,1,21,-13,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Eric Bledsoe,2510,1,12,-12,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,JJ Redick,1696,0,22,19,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Jaxson Hayes,666,0,10,10,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Josh Hart,2024,0,13,6,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Kira Lewis Jr.,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Lonzo Ball,1585,1,12,-13,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Nickeil Alexander-Walker,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Nicolo Melli,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Sindarius Thornwell,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Steven Adams,1276,1,0,-24,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Willy Hernangomez,884,0,6,7,
CHI_2020_21_G034,0022000548,2021-03-03,NOP,Zion Williamson,2265,1,28,0,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Coby White,1477,1,18,-11,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Daniel Gafford,571,0,4,8,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Denzel Valentine,298,0,2,0,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Garrett Temple,1190,0,2,-15,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Lauri Markkanen,1652,1,23,-13,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Luke Kornet,465,0,0,-10,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Otto Porter Jr.,1060,0,3,-12,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Patrick Williams,1908,1,4,0,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Ryan Arcidiacono,412,0,0,2,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Thaddeus Young,1040,0,14,-7,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Tomas Satoransky,1498,0,8,-24,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Wendell Carter Jr.,906,1,8,-13,
CHI_2020_21_G035,0022000572,2021-03-11,CHI,Zach LaVine,1923,1,19,-15,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Danny Green,1983,1,9,21,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Dwight Howard,1456,0,18,9,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Furkan Korkmaz,1463,0,16,11,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Matisse Thybulle,1708,1,13,14,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Mike Scott,1371,0,5,10,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Seth Curry,1524,1,12,10,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Shake Milton,1449,0,10,10,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Terrance Ferguson,180,0,0,2,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Tobias Harris,1509,1,24,12,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Tony Bradley,1294,1,14,9,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Tyrese Maxey,272,0,4,0,
CHI_2020_21_G035,0022000572,2021-03-11,PHI,Vincent Poirier,191,0,2,2,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Coby White,2025,1,8,-8,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Denzel Valentine,1043,0,5,-1,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Garrett Temple,1284,0,5,-1,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Lauri Markkanen,1983,1,20,-9,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Otto Porter Jr.,748,0,0,1,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Patrick Williams,1236,1,3,-16,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Ryan Arcidiacono,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Thaddeus Young,1533,0,13,0,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Tomas Satoransky,946,0,2,-1,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Wendell Carter Jr.,1347,1,4,-11,
CHI_2020_21_G036,0022000582,2021-03-12,CHI,Zach LaVine,2256,1,30,-9,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Andre Iguodala,1364,0,0,7,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Bam Adebayo,0,0,0,0,NWT - Injury/Illness
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Chris Silva,706,0,4,5,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Duncan Robinson,1781,1,15,6,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Gabe Vincent,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Goran Dragic,1935,0,25,9,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Jimmy Butler,1981,1,28,9,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,KZ Okpala,1517,1,4,4,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Kelly Olynyk,1993,1,9,7,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Kendrick Nunn,1546,1,10,4,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Maurice Harkless,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Max Strus,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Precious Achiuwa,182,0,2,-1,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Tyler Herro,1398,0,4,5,
CHI_2020_21_G036,0022000582,2021-03-12,MIA,Udonis Haslem,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Coby White,1644,0,13,24,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Denzel Valentine,1188,0,11,9,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Lauri Markkanen,1924,1,13,8,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Luke Kornet,72,0,0,2,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Otto Porter Jr.,1271,0,11,15,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Patrick Williams,1594,1,23,9,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Ryan Arcidiacono,674,0,0,7,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Thaddeus Young,1357,1,10,10,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Tomas Satoransky,1533,1,10,3,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Wendell Carter Jr.,1131,0,12,12,
CHI_2020_21_G037,0022000600,2021-03-14,CHI,Zach LaVine,2012,1,15,16,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Aron Baynes,1072,1,6,-1,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Chris Boucher,1583,0,17,-14,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,DeAndre' Bembry,937,0,0,-7,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Henry Ellenson,1212,0,6,-10,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Jalen Harris,282,0,0,-9,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Kyle Lowry,2195,1,20,-15,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Matt Thomas,565,0,3,-8,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Norman Powell,2220,1,32,-23,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Paul Watson,1645,0,3,1,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Stanley Johnson,855,1,2,-7,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Terence Davis,1361,1,6,-22,
CHI_2020_21_G037,0022000600,2021-03-14,TOR,Yuta Watanabe,473,0,0,0,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Adam Mokoka,93,0,0,-2,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Coby White,1700,0,4,11,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Daniel Gafford,180,0,2,-4,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Denzel Valentine,642,0,2,-16,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Lauri Markkanen,1935,1,22,25,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Otto Porter Jr.,1170,0,8,12,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Patrick Williams,1459,1,2,-3,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Ryan Arcidiacono,825,0,4,-7,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Thaddeus Young,1335,1,17,8,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Tomas Satoransky,1838,1,13,28,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Wendell Carter Jr.,1365,0,9,17,
CHI_2020_21_G038,0022000612,2021-03-16,CHI,Zach LaVine,1858,1,40,36,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Aleksej Pokusevski,1761,1,4,-30,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Darius Miller,841,0,3,9,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Isaiah Roby,1893,1,11,-26,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Justin Jackson,1337,0,10,13,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Kenrich Williams,1428,0,14,7,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Luguentz Dort,0,0,0,0,DNP - Injury/Illness
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Mike Muscala,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Moses Brown,1788,1,20,-18,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Shai Gilgeous-Alexander,1657,1,21,-36,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Svi Mykhailiuk,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Theo Maledon,1930,1,8,-28,
CHI_2020_21_G038,0022000612,2021-03-16,OKC,Ty Jerome,1765,0,11,4,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Coby White,1351,0,9,-10,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Denzel Valentine,421,0,2,1,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Lauri Markkanen,2003,1,10,2,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Otto Porter Jr.,915,0,6,-10,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Patrick Williams,1925,1,10,0,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Ryan Arcidiacono,594,0,0,-12,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Thaddeus Young,1844,1,16,3,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Tomas Satoransky,2048,1,7,-4,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Wendell Carter Jr.,1036,0,10,-10,
CHI_2020_21_G039,0022000621,2021-03-17,CHI,Zach LaVine,2263,1,29,5,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Dejounte Murray,2372,1,14,9,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Derrick White,1979,1,17,2,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Devin Vassell,1238,0,4,2,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Drew Eubanks,836,0,7,5,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Jakob Poeltl,2021,1,20,2,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Keldon Johnson,1853,1,14,3,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Lonnie Walker IV,1174,1,11,-13,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Luka Samanic,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Patty Mills,1877,0,14,21,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Quinndary Weatherspoon,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Rudy Gay,1050,0,5,4,
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Tre Jones,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G039,0022000621,2021-03-17,SAS,Trey Lyles,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Coby White,1697,0,17,-1,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Daniel Gafford,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Denzel Valentine,1218,0,8,7,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Lauri Markkanen,1744,1,10,2,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Otto Porter Jr.,1731,0,22,-8,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Patrick Williams,1289,1,6,-4,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Ryan Arcidiacono,1016,0,7,-2,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Thaddeus Young,1691,1,11,-5,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Tomas Satoransky,1849,1,8,-7,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Wendell Carter Jr.,1406,0,6,-1,
CHI_2020_21_G040,0022000637,2021-03-19,CHI,Zach LaVine,2259,1,32,-1,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Bol Bol,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Facundo Campazzo,2030,0,2,10,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Greg Whittington,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Isaiah Hartenstein,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,DEN,JaMychal Green,1028,0,10,1,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Jamal Murray,2549,1,34,2,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Markus Howard,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Michael Porter Jr.,2510,1,19,12,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Nikola Jokic,2528,1,34,5,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,PJ Dozier,1080,0,4,-5,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Paul Millsap,1069,1,4,-13,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,R.J. Hampton,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Vlatko Cancar,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Will Barton,2447,1,16,8,
CHI_2020_21_G040,0022000637,2021-03-19,DEN,Zeke Nnaji,659,0,8,0,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Adam Mokoka,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Coby White,1015,0,7,-1,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Daniel Gafford,830,0,8,10,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Denzel Valentine,1115,0,9,0,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Lauri Markkanen,1737,1,16,20,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Otto Porter Jr.,1083,0,3,-3,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Patrick Williams,2041,1,10,9,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Ryan Arcidiacono,929,0,9,2,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Thaddeus Young,1233,1,8,9,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Tomas Satoransky,1650,1,8,17,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Wendell Carter Jr.,817,0,4,-5,
CHI_2020_21_G041,0022000649,2021-03-21,CHI,Zach LaVine,1950,1,18,12,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Deividas Sirvydis,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G041,0022000649,2021-03-21,DET,Delon Wright,1572,1,8,-13,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Dennis Smith Jr.,1098,0,7,-1,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Frank Jackson,1859,1,12,-10,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Isaiah Stewart,1385,0,11,-13,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Jerami Grant,2139,1,26,-10,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Josh Jackson,1499,0,4,-9,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Mason Plumlee,1716,1,12,-6,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Saben Lee,439,0,3,0,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Saddiq Bey,2149,1,3,-11,
CHI_2020_21_G041,0022000649,2021-03-21,DET,Sekou Doumbouya,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G041,0022000649,2021-03-21,DET,Tyler Cook,544,0,0,3,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Adam Mokoka,166,0,2,-3,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Coby White,1407,0,10,-23,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Cristiano Felicio,98,0,0,-4,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Daniel Gafford,557,0,5,1,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Denzel Valentine,986,0,2,-23,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Lauri Markkanen,1130,1,8,-10,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Luke Kornet,132,0,0,-8,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Otto Porter Jr.,1172,0,2,-7,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Patrick Williams,1835,1,6,-2,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Ryan Arcidiacono,538,0,0,-20,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Thaddeus Young,1541,1,14,-2,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Tomas Satoransky,1818,1,13,-4,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Wendell Carter Jr.,1073,0,6,-15,
CHI_2020_21_G042,0022000656,2021-03-22,CHI,Zach LaVine,1947,1,27,-5,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Bojan Bogdanovic,1818,1,8,1,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Derrick Favors,786,0,2,2,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Donovan Mitchell,1789,1,30,2,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Elijah Hughes,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Ersan Ilyasova,166,0,0,3,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Georges Niang,871,0,0,20,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Jarrell Brantley,98,0,0,4,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Joe Ingles,1521,0,17,18,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Jordan Clarkson,1381,0,16,25,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Juwan Morgan,98,0,0,4,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Mike Conley,1762,1,15,18,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Miye Oni,220,0,6,3,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Royce O'Neale,1674,1,3,3,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Rudy Gobert,1996,1,21,19,
CHI_2020_21_G042,0022000656,2021-03-22,UTA,Trent Forrest,220,0,2,3,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Chandler Hutchison,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Coby White,1587,0,11,10,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Cristiano Felicio,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Daniel Gafford,272,0,2,1,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Denzel Valentine,790,0,0,5,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Garrett Temple,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Lauri Markkanen,1751,1,17,-6,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Luke Kornet,0,0,0,0,DNP - Coach's Decision
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Otto Porter Jr.,978,0,6,1,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Patrick Williams,1919,1,5,-9,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Ryan Arcidiacono,910,0,5,-5,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Thaddeus Young,1265,1,8,-15,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Tomas Satoransky,1531,1,11,-20,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Wendell Carter Jr.,1343,0,7,5,
CHI_2020_21_G043,0022000671,2021-03-24,CHI,Zach LaVine,2054,1,22,-12,
CHI_2020_21_G043,0022000671,2021-03-24,CLE,Brodric Thomas,637,0,5,7,
