event_id,game_id,date,team,player,person_id,seconds,comment,official_reference_url
2021-03-01_POR_CHA,0022000535,2021-03-01,POR,Rodney Hood,203918,1442,,https://www.nba.com/game/0022000535/box-score
2021-03-03_POR_GSW,0022000550,2021-03-03,POR,Rodney Hood,203918,1642,,https://www.nba.com/game/0022000550/box-score
2021-03-04_POR_SAC,0022000558,2021-03-04,POR,Rodney Hood,203918,972,,https://www.nba.com/game/0022000558/box-score
2021-03-11_POR_PHX,0022000577,2021-03-11,POR,Rodney Hood,203918,1235,,https://www.nba.com/game/0022000577/box-score
2021-03-13_MIN_POR,0022000591,2021-03-13,POR,Rodney Hood,203918,1308,,https://www.nba.com/game/0022000591/box-score
2021-03-14_MIN_POR,0022000599,2021-03-14,POR,Rodney Hood,203918,1475,,https://www.nba.com/game/0022000599/box-score
2021-03-16_POR_NOP,0022000614,2021-03-16,POR,Rodney Hood,203918,657,,https://www.nba.com/game/0022000614/box-score
2021-03-18_POR_NOP,0022000629,2021-03-18,POR,Rodney Hood,203918,710,,https://www.nba.com/game/0022000629/box-score
2021-03-19_POR_DAL,0022000639,2021-03-19,POR,Rodney Hood,203918,1331,,https://www.nba.com/game/0022000639/box-score
2021-03-21_POR_DAL,0022000652,2021-03-21,POR,Rodney Hood,203918,1138,,https://www.nba.com/game/0022000652/box-score
2021-03-23_POR_BKN,0022000666,2021-03-23,POR,Rodney Hood,203918,1207,,https://www.nba.com/game/0022000666/box-score
2021-03-26_TOR_PHX,0022000684,2021-03-26,TOR,Rodney Hood,203918,1085,,https://www.nba.com/game/0022000684/box-score
2021-03-28_TOR_POR,0022000704,2021-03-28,TOR,Rodney Hood,203918,1633,,https://www.nba.com/game/0022000704/box-score
2021-03-29_DET_TOR,0022000711,2021-03-29,TOR,Rodney Hood,203918,1225,,https://www.nba.com/game/0022000711/box-score
2021-03-31_OKC_TOR,0022000727,2021-03-31,TOR,Rodney Hood,203918,337,,https://www.nba.com/game/0022000727/box-score
2021-04-05_TOR_WAS,0022000763,2021-04-05,TOR,Rodney Hood,203918,0,DND - Injury/Illness,https://www.nba.com/game/0022000763/box-score
2021-04-06_TOR_LAL,0022000772,2021-04-06,TOR,Rodney Hood,203918,0,DND - Injury/Illness,https://www.nba.com/game/0022000772/box-score
2021-04-08_TOR_CHI,0022000523,2021-04-08,TOR,Rodney Hood,203918,0,DND - Injury/Illness,https://www.nba.com/game/0022000523/box-score
2021-04-10_CLE_TOR,0022000794,2021-04-10,TOR,Rodney Hood,203918,1054,,https://www.nba.com/game/0022000794/box-score
2021-04-11_NYK_TOR,0022000809,2021-04-11,TOR,Rodney Hood,203918,676,,https://www.nba.com/game/0022000809/box-score
2021-04-13_TOR_ATL,0022000824,2021-04-13,TOR,Rodney Hood,203918,1078,,https://www.nba.com/game/0022000824/box-score
2021-04-14_TOR_SAS,0022000831,2021-04-14,TOR,Rodney Hood,203918,897,,https://www.nba.com/game/0022000831/box-score
2021-04-16_TOR_ORL,0022000849,2021-04-16,TOR,Rodney Hood,203918,1027,,https://www.nba.com/game/0022000849/box-score
2021-04-18_TOR_OKC,0022000865,2021-04-18,TOR,Rodney Hood,203918,424,,https://www.nba.com/game/0022000865/box-score
2021-04-24_NYK_TOR,0022000904,2021-04-24,TOR,Rodney Hood,203918,0,DND - Injury/Illness,https://www.nba.com/game/0022000904/box-score
2021-04-26_TOR_CLE,0022000921,2021-04-26,TOR,Rodney Hood,203918,399,,https://www.nba.com/game/0022000921/box-score
2021-04-27_TOR_BKN,0022000930,2021-04-27,TOR,Rodney Hood,203918,27,,https://www.nba.com/game/0022000930/box-score
2021-04-29_DEN_TOR,0022000948,2021-04-29,TOR,Rodney Hood,203918,723,,https://www.nba.com/game/0022000948/box-score
2021-05-01_UTA_TOR,0022000965,2021-05-01,TOR,Rodney Hood,203918,0,DNP - Coach's Decision,https://www.nba.com/game/0022000965/box-score
2021-05-02_LAL_TOR,0022000974,2021-05-02,TOR,Rodney Hood,203918,672,,https://www.nba.com/game/0022000974/box-score
2021-05-04_LAC_TOR,0022000989,2021-05-04,TOR,Rodney Hood,203918,208,,https://www.nba.com/game/0022000989/box-score
2021-05-06_TOR_WAS,0022000997,2021-05-06,TOR,Rodney Hood,203918,699,,https://www.nba.com/game/0022000997/box-score
2021-05-08_TOR_MEM,0022001014,2021-05-08,TOR,Rodney Hood,203918,815,,https://www.nba.com/game/0022001014/box-score
2021-05-11_TOR_LAC,0022001034,2021-05-11,TOR,Rodney Hood,203918,0,DND - Injury/Illness,https://www.nba.com/game/0022001034/box-score
2021-05-14_DAL_TOR,0022001057,2021-05-14,TOR,Rodney Hood,203918,0,NWT - Not With Team,https://www.nba.com/game/0022001057/box-score
2021-05-16_TOR_IND,0022001079,2021-05-16,TOR,Rodney Hood,203918,0,DND - Injury/Illness,https://www.nba.com/game/0022001079/box-score
2020-12-23_MIN_DET,0022000018,2020-12-23,DET,Saddiq Bey,1630180,0,DNP - Coach's Decision,https://www.nba.com/game/0022000018/box-score
2020-12-26_DET_CLE,0022000023,2020-12-26,DET,Saddiq Bey,1630180,361,,https://www.nba.com/game/0022000023/box-score
2020-12-28_ATL_DET,0022000041,2020-12-28,DET,Saddiq Bey,1630180,1815,,https://www.nba.com/game/0022000041/box-score
2020-12-29_DET_GSW,0022000047,2020-12-29,DET,Saddiq Bey,1630180,908,,https://www.nba.com/game/0022000047/box-score
2021-01-01_DET_BOS,0022000070,2021-01-01,DET,Saddiq Bey,1630180,1811,,https://www.nba.com/game/0022000070/box-score
2021-01-03_DET_BOS,0022000085,2021-01-03,DET,Saddiq Bey,1630180,1181,,https://www.nba.com/game/0022000085/box-score
2021-01-04_MIL_DET,0022000099,2021-01-04,DET,Saddiq Bey,1630180,1851,,https://www.nba.com/game/0022000099/box-score
2021-01-06_MIL_DET,0022000113,2021-01-06,DET,Saddiq Bey,1630180,1448,,https://www.nba.com/game/0022000113/box-score
2021-01-08_DET_PHX,0022000123,2021-01-08,DET,Saddiq Bey,1630180,1602,,https://www.nba.com/game/0022000123/box-score
2021-01-10_DET_UTA,0022000141,2021-01-10,DET,Saddiq Bey,1630180,1637,,https://www.nba.com/game/0022000141/box-score
2021-01-13_DET_MIL,0022000165,2021-01-13,DET,Saddiq Bey,1630180,1176,,https://www.nba.com/game/0022000165/box-score
2021-01-16_MIA_DET,0022000192,2021-01-16,DET,Saddiq Bey,1630180,663,,https://www.nba.com/game/0022000192/box-score
2021-01-18_MIA_DET,0022000206,2021-01-18,DET,Saddiq Bey,1630180,210,,https://www.nba.com/game/0022000206/box-score
2021-01-20_ATL_DET,0022000219,2021-01-20,DET,Saddiq Bey,1630180,481,,https://www.nba.com/game/0022000219/box-score
2021-01-22_DET_HOU,0022000230,2021-01-22,DET,Saddiq Bey,1630180,915,,https://www.nba.com/game/0022000230/box-score
2021-01-23_DET_PHI,0022000243,2021-01-23,DET,Saddiq Bey,1630180,1158,,https://www.nba.com/game/0022000243/box-score
2021-01-25_DET_PHI,0022000257,2021-01-25,DET,Saddiq Bey,1630180,518,,https://www.nba.com/game/0022000257/box-score
2021-01-27_CLE_DET,0022000272,2021-01-27,DET,Saddiq Bey,1630180,1170,,https://www.nba.com/game/0022000272/box-score
2021-01-28_DET_LAL,0022000284,2021-01-28,DET,Saddiq Bey,1630180,0,DNP - Coach's Decision,https://www.nba.com/game/0022000284/box-score
2021-01-30_GSW_DET,0022000305,2021-01-30,DET,Saddiq Bey,1630180,927,,https://www.nba.com/game/0022000305/box-score
2021-02-02_UTA_DET,0022000325,2021-02-02,DET,Saddiq Bey,1630180,649,,https://www.nba.com/game/0022000325/box-score
2021-02-05_PHX_DET,0022000349,2021-02-05,DET,Saddiq Bey,1630180,1547,,https://www.nba.com/game/0022000349/box-score
2021-02-06_LAL_DET,0022000361,2021-02-06,DET,Saddiq Bey,1630180,1544,,https://www.nba.com/game/0022000361/box-score
2021-02-09_DET_BKN,0022000375,2021-02-09,DET,Saddiq Bey,1630180,1276,,https://www.nba.com/game/0022000375/box-score
2021-02-11_DET_IND,0022000391,2021-02-11,DET,Saddiq Bey,1630180,1053,,https://www.nba.com/game/0022000391/box-score
2021-02-12_BOS_DET,0022000412,2021-02-12,DET,Saddiq Bey,1630180,1638,,https://www.nba.com/game/0022000412/box-score
2021-02-14_DET_NOP,0022000561,2021-02-14,DET,Saddiq Bey,1630180,2297,,https://www.nba.com/game/0022000561/box-score
2021-02-17_CHI_DET,0022000564,2021-02-17,DET,Saddiq Bey,1630180,1909,,https://www.nba.com/game/0022000564/box-score
2021-02-19_MEM_DET,0022000452,2021-02-19,DET,Saddiq Bey,1630180,1931,,https://www.nba.com/game/0022000452/box-score
2021-02-21_ORL_DET,0022000467,2021-02-21,DET,Saddiq Bey,1630180,1772,,https://www.nba.com/game/0022000467/box-score
2021-02-23_ORL_DET,0022000481,2021-02-23,DET,Saddiq Bey,1630180,1952,,https://www.nba.com/game/0022000481/box-score
2021-02-24_NOP_DET,0022000494,2021-02-24,DET,Saddiq Bey,1630180,1866,,https://www.nba.com/game/0022000494/box-score
2021-02-26_DET_SAC,0022000504,2021-02-26,DET,Saddiq Bey,1630180,1927,,https://www.nba.com/game/0022000504/box-score
2021-02-28_DET_NYK,0022000521,2021-02-28,DET,Saddiq Bey,1630180,1918,,https://www.nba.com/game/0022000521/box-score
2021-03-03_TOR_DET,0022000539,2021-03-03,DET,Saddiq Bey,1630180,1459,,https://www.nba.com/game/0022000539/box-score
2021-03-04_NYK_DET,0022000565,2021-03-04,DET,Saddiq Bey,1630180,2134,,https://www.nba.com/game/0022000565/box-score
2021-03-11_CHA_DET,0022000568,2021-03-11,DET,Saddiq Bey,1630180,1690,,https://www.nba.com/game/0022000568/box-score
2021-03-13_BKN_DET,0022000587,2021-03-13,DET,Saddiq Bey,1630180,1719,,https://www.nba.com/game/0022000587/box-score
2021-03-15_DET_SAS,0022000428,2021-03-15,DET,Saddiq Bey,1630180,1584,,https://www.nba.com/game/0022000428/box-score
2021-03-17_DET_TOR,0022000616,2021-03-17,DET,Saddiq Bey,1630180,2319,,https://www.nba.com/game/0022000616/box-score
2021-03-19_HOU_DET,0022000635,2021-03-19,DET,Saddiq Bey,1630180,1925,,https://www.nba.com/game/0022000635/box-score
2021-03-21_DET_CHI,0022000649,2021-03-21,DET,Saddiq Bey,1630180,2149,,https://www.nba.com/game/0022000649/box-score
2021-03-24_IND_DET,0022000667,2021-03-24,DET,Saddiq Bey,1630180,1851,,https://www.nba.com/game/0022000667/box-score
2021-03-26_DET_BKN,0022000683,2021-03-26,DET,Saddiq Bey,1630180,1964,,https://www.nba.com/game/0022000683/box-score
2021-03-27_WAS_DET,0022000694,2021-03-27,DET,Saddiq Bey,1630180,1905,,https://www.nba.com/game/0022000694/box-score
2021-03-29_DET_TOR,0022000711,2021-03-29,DET,Saddiq Bey,1630180,2004,,https://www.nba.com/game/0022000711/box-score
2021-03-31_DET_POR,0022000721,2021-03-31,DET,Saddiq Bey,1630180,1510,,https://www.nba.com/game/0022000721/box-score
2021-04-01_DET_WAS,0022000179,2021-04-01,DET,Saddiq Bey,1630180,1565,,https://www.nba.com/game/0022000179/box-score
2021-04-03_DET_NYK,0022000748,2021-04-03,DET,Saddiq Bey,1630180,1043,,https://www.nba.com/game/0022000748/box-score
2021-04-05_OKC_DET,0022000766,2021-04-05,DET,Saddiq Bey,1630180,1316,,https://www.nba.com/game/0022000766/box-score
2021-04-06_DEN_DET,0022000321,2021-04-06,DET,Saddiq Bey,1630180,1426,,https://www.nba.com/game/0022000321/box-score
2021-04-08_SAC_DET,0022000789,2021-04-08,DET,Saddiq Bey,1630180,2073,,https://www.nba.com/game/0022000789/box-score
2021-04-10_POR_DET,0022000804,2021-04-10,DET,Saddiq Bey,1630180,1726,,https://www.nba.com/game/0022000804/box-score
2021-04-11_LAC_DET,0022000813,2021-04-11,DET,Saddiq Bey,1630180,1878,,https://www.nba.com/game/0022000813/box-score
2021-04-14_DET_LAC,0022000832,2021-04-14,DET,Saddiq Bey,1630180,2119,,https://www.nba.com/game/0022000832/box-score
2021-04-16_DET_OKC,0022000845,2021-04-16,DET,Saddiq Bey,1630180,2353,,https://www.nba.com/game/0022000845/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,DET,Saddiq Bey,1630180,1451,,https://www.nba.com/game/0022000856/box-score
2021-04-19_DET_CLE,0022000868,2021-04-19,DET,Saddiq Bey,1630180,2154,,https://www.nba.com/game/0022000868/box-score
2021-04-21_DAL_DET,0022000442,2021-04-21,DET,Saddiq Bey,1630180,1616,,https://www.nba.com/game/0022000442/box-score
2021-04-22_SAS_DET,0022000895,2021-04-22,DET,Saddiq Bey,1630180,1946,,https://www.nba.com/game/0022000895/box-score
2021-04-24_IND_DET,0022000906,2021-04-24,DET,Saddiq Bey,1630180,1607,,https://www.nba.com/game/0022000906/box-score
2021-04-26_DET_ATL,0022000916,2021-04-26,DET,Saddiq Bey,1630180,1430,,https://www.nba.com/game/0022000916/box-score
2021-04-29_DET_DAL,0022000943,2021-04-29,DET,Saddiq Bey,1630180,2036,,https://www.nba.com/game/0022000943/box-score
2021-05-01_CHA_DET,0022000957,2021-05-01,DET,Saddiq Bey,1630180,2402,,https://www.nba.com/game/0022000957/box-score
2021-05-03_DET_ORL,0022000975,2021-05-03,DET,Saddiq Bey,1630180,1810,,https://www.nba.com/game/0022000975/box-score
2021-05-04_DET_CHA,0022000984,2021-05-04,DET,Saddiq Bey,1630180,2310,,https://www.nba.com/game/0022000984/box-score
2021-05-06_DET_MEM,0022000999,2021-05-06,DET,Saddiq Bey,1630180,2326,,https://www.nba.com/game/0022000999/box-score
2021-05-08_PHI_DET,0022001013,2021-05-08,DET,Saddiq Bey,1630180,1440,,https://www.nba.com/game/0022001013/box-score
2021-05-09_DET_CHI,0022001023,2021-05-09,DET,Saddiq Bey,1630180,2452,,https://www.nba.com/game/0022001023/box-score
2021-05-11_DET_MIN,0022001033,2021-05-11,DET,Saddiq Bey,1630180,2149,,https://www.nba.com/game/0022001033/box-score
2021-05-14_DET_DEN,0022001054,2021-05-14,DET,Saddiq Bey,1630180,2397,,https://www.nba.com/game/0022001054/box-score
2021-05-16_DET_MIA,0022001069,2021-05-16,DET,Saddiq Bey,1630180,2194,,https://www.nba.com/game/0022001069/box-score
2020-12-23_PHI_WAS,0022000013,2020-12-23,WAS,Troy Brown Jr.,1628972,1346,,https://www.nba.com/game/0022000013/box-score
2020-12-26_WAS_ORL,0022000024,2020-12-26,WAS,Troy Brown Jr.,1628972,794,,https://www.nba.com/game/0022000024/box-score
2020-12-27_WAS_ORL,0022000033,2020-12-27,WAS,Troy Brown Jr.,1628972,1439,,https://www.nba.com/game/0022000033/box-score
2020-12-29_WAS_CHI,0022000050,2020-12-29,WAS,Troy Brown Jr.,1628972,626,,https://www.nba.com/game/0022000050/box-score
2020-12-31_WAS_CHI,0022000063,2020-12-31,WAS,Troy Brown Jr.,1628972,1010,,https://www.nba.com/game/0022000063/box-score
2021-01-01_MIN_WAS,0022000074,2021-01-01,WAS,Troy Brown Jr.,1628972,831,,https://www.nba.com/game/0022000074/box-score
2021-01-03_BKN_WAS,0022000086,2021-01-03,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000086/box-score
2021-01-06_PHI_WAS,0022000109,2021-01-06,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000109/box-score
2021-01-08_BOS_WAS,0022000124,2021-01-08,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000124/box-score
2021-01-09_WAS_MIA,0022000136,2021-01-09,WAS,Troy Brown Jr.,1628972,1349,,https://www.nba.com/game/0022000136/box-score
2021-01-11_WAS_PHX,0022000152,2021-01-11,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000152/box-score
2021-01-31_WAS_BKN,0022000310,2021-01-31,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000310/box-score
2021-02-02_WAS_POR,0022000559,2021-02-02,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000559/box-score
2021-02-03_MIA_WAS,0022000331,2021-02-03,WAS,Troy Brown Jr.,1628972,1262,,https://www.nba.com/game/0022000331/box-score
2021-02-05_MIA_WAS,0022000347,2021-02-05,WAS,Troy Brown Jr.,1628972,946,,https://www.nba.com/game/0022000347/box-score
2021-02-07_CHA_WAS,0022000215,2021-02-07,WAS,Troy Brown Jr.,1628972,951,,https://www.nba.com/game/0022000215/box-score
2021-02-08_CHI_WAS,0022000368,2021-02-08,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000368/box-score
2021-02-10_WAS_TOR,0022000382,2021-02-10,WAS,Troy Brown Jr.,1628972,147,,https://www.nba.com/game/0022000382/box-score
2021-02-12_WAS_NYK,0022000396,2021-02-12,WAS,Troy Brown Jr.,1628972,1284,,https://www.nba.com/game/0022000396/box-score
2021-02-14_WAS_BOS,0022000560,2021-02-14,WAS,Troy Brown Jr.,1628972,318,,https://www.nba.com/game/0022000560/box-score
2021-02-15_WAS_HOU,0022000421,2021-02-15,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000421/box-score
2021-02-17_WAS_DEN,0022000437,2021-02-17,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000437/box-score
2021-02-20_POR_WAS,0022000464,2021-02-20,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000464/box-score
2021-02-22_LAL_WAS,0022000479,2021-02-22,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000479/box-score
2021-02-23_LAC_WAS,0022000488,2021-02-23,WAS,Troy Brown Jr.,1628972,237,,https://www.nba.com/game/0022000488/box-score
2021-02-25_DEN_WAS,0022000502,2021-02-25,WAS,Troy Brown Jr.,1628972,963,,https://www.nba.com/game/0022000502/box-score
2021-02-27_WAS_MIN,0022000517,2021-02-27,WAS,Troy Brown Jr.,1628972,264,,https://www.nba.com/game/0022000517/box-score
2021-02-28_BOS_WAS,0022000524,2021-02-28,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000524/box-score
2021-03-02_WAS_MEM,0022000536,2021-03-02,WAS,Troy Brown Jr.,1628972,75,,https://www.nba.com/game/0022000536/box-score
2021-03-04_WAS_LAC,0022000554,2021-03-04,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000554/box-score
2021-03-10_MEM_WAS,0022000566,2021-03-10,WAS,Troy Brown Jr.,1628972,782,,https://www.nba.com/game/0022000566/box-score
2021-03-12_WAS_PHI,0022000579,2021-03-12,WAS,Troy Brown Jr.,1628972,891,,https://www.nba.com/game/0022000579/box-score
2021-03-13_WAS_MIL,0022000589,2021-03-13,WAS,Troy Brown Jr.,1628972,764,,https://www.nba.com/game/0022000589/box-score
2021-03-15_WAS_MIL,0022000603,2021-03-15,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000603/box-score
2021-03-17_WAS_SAC,0022000619,2021-03-17,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000619/box-score
2021-03-18_WAS_UTA,0022000166,2021-03-18,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000166/box-score
2021-03-21_BKN_WAS,0022000647,2021-03-21,WAS,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000647/box-score
2021-03-23_NYK_WAS,0022000662,2021-03-23,WAS,Troy Brown Jr.,1628972,928,,https://www.nba.com/game/0022000662/box-score
2021-03-27_SAS_CHI,0022000697,2021-03-27,CHI,Troy Brown Jr.,1628972,813,,https://www.nba.com/game/0022000697/box-score
2021-03-29_GSW_CHI,0022000716,2021-03-29,CHI,Troy Brown Jr.,1628972,1010,,https://www.nba.com/game/0022000716/box-score
2021-03-31_PHX_CHI,0022000730,2021-03-31,CHI,Troy Brown Jr.,1628972,990,,https://www.nba.com/game/0022000730/box-score
2021-04-02_UTA_CHI,0022000743,2021-04-02,CHI,Troy Brown Jr.,1628972,0,DNP - Coach's Decision,https://www.nba.com/game/0022000743/box-score
2021-04-04_CHI_BKN,0022000755,2021-04-04,CHI,Troy Brown Jr.,1628972,1692,,https://www.nba.com/game/0022000755/box-score
2021-04-06_IND_CHI,0022000769,2021-04-06,CHI,Troy Brown Jr.,1628972,904,,https://www.nba.com/game/0022000769/box-score
2021-04-08_TOR_CHI,0022000523,2021-04-08,CHI,Troy Brown Jr.,1628972,833,,https://www.nba.com/game/0022000523/box-score
2021-04-09_ATL_CHI,0022000791,2021-04-09,CHI,Troy Brown Jr.,1628972,904,,https://www.nba.com/game/0022000791/box-score
2021-04-11_MIN_CHI,0022000812,2021-04-11,CHI,Troy Brown Jr.,1628972,1293,,https://www.nba.com/game/0022000812/box-score
2021-04-12_MEM_CHI,0022000278,2021-04-12,CHI,Troy Brown Jr.,1628972,1535,,https://www.nba.com/game/0022000278/box-score
2021-04-14_CHI_ORL,0022000833,2021-04-14,CHI,Troy Brown Jr.,1628972,866,,https://www.nba.com/game/0022000833/box-score
2021-04-16_CHI_MEM,0022000850,2021-04-16,CHI,Troy Brown Jr.,1628972,1115,,https://www.nba.com/game/0022000850/box-score
2021-04-17_CHI_CLE,0022000857,2021-04-17,CHI,Troy Brown Jr.,1628972,1070,,https://www.nba.com/game/0022000857/box-score
2021-04-19_BOS_CHI,0022000869,2021-04-19,CHI,Troy Brown Jr.,1628972,1172,,https://www.nba.com/game/0022000869/box-score
2020-12-23_PHX_DAL,0022000004,2020-12-23,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000004/box-score
2020-12-25_LAL_DAL,0022000008,2020-12-25,DAL,Tyrell Terry,1630179,102,,https://www.nba.com/game/0022000008/box-score
2020-12-27_LAC_DAL,0022000031,2020-12-27,DAL,Tyrell Terry,1630179,526,,https://www.nba.com/game/0022000031/box-score
2020-12-30_DAL_CHA,0022000059,2020-12-30,DAL,Tyrell Terry,1630179,220,,https://www.nba.com/game/0022000059/box-score
2021-01-01_DAL_MIA,0022000071,2021-01-01,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000071/box-score
2021-01-03_CHI_DAL,0022000090,2021-01-03,DAL,Tyrell Terry,1630179,16,,https://www.nba.com/game/0022000090/box-score
2021-01-04_HOU_DAL,0022000098,2021-01-04,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000098/box-score
2021-01-07_DEN_DAL,0022000120,2021-01-07,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000120/box-score
2021-01-09_DAL_ORL,0022000139,2021-01-09,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000139/box-score
2021-01-13_CHA_DAL,0022000164,2021-01-13,DAL,Tyrell Terry,1630179,75,,https://www.nba.com/game/0022000164/box-score
2021-01-15_MIL_DAL,0022000182,2021-01-15,DAL,Tyrell Terry,1630179,288,,https://www.nba.com/game/0022000182/box-score
2021-01-17_DAL_CHI,0022000198,2021-01-17,DAL,Tyrell Terry,1630179,921,,https://www.nba.com/game/0022000198/box-score
2021-01-18_TOR_DAL,0022000210,2021-01-18,DAL,Tyrell Terry,1630179,200,,https://www.nba.com/game/0022000210/box-score
2021-01-20_IND_DAL,0022000217,2021-01-20,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000217/box-score
2021-01-22_SAS_DAL,0022000237,2021-01-22,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000237/box-score
2021-01-23_DAL_HOU,0022000247,2021-01-23,DAL,Tyrell Terry,1630179,720,,https://www.nba.com/game/0022000247/box-score
2021-01-25_DAL_DEN,0022000265,2021-01-25,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000265/box-score
2021-01-27_UTA_DAL,0022000282,2021-01-27,DAL,Tyrell Terry,1630179,94,,https://www.nba.com/game/0022000282/box-score
2021-01-29_UTA_DAL,0022000297,2021-01-29,DAL,Tyrell Terry,1630179,216,,https://www.nba.com/game/0022000297/box-score
2021-01-30_DAL_PHX,0022000303,2021-01-30,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000303/box-score
2021-02-01_DAL_PHX,0022000319,2021-02-01,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000319/box-score
2021-02-03_ATL_DAL,0022000330,2021-02-03,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000330/box-score
2021-02-22_DAL_MEM,0022000476,2021-02-22,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000476/box-score
2021-03-15_DAL_LAC,0022000605,2021-03-15,DAL,Tyrell Terry,1630179,0,DNP - Coach's Decision,https://www.nba.com/game/0022000605/box-score
2020-12-23_CHI_ATL,0022000015,2020-12-23,CHI,Wendell Carter Jr.,1628976,1546,,https://www.nba.com/game/0022000015/box-score
2020-12-26_CHI_IND,0022000026,2020-12-26,CHI,Wendell Carter Jr.,1628976,1641,,https://www.nba.com/game/0022000026/box-score
2020-12-27_CHI_GSW,0022000038,2020-12-27,CHI,Wendell Carter Jr.,1628976,1888,,https://www.nba.com/game/0022000038/box-score
2020-12-29_WAS_CHI,0022000050,2020-12-29,CHI,Wendell Carter Jr.,1628976,2051,,https://www.nba.com/game/0022000050/box-score
2020-12-31_WAS_CHI,0022000063,2020-12-31,CHI,Wendell Carter Jr.,1628976,1378,,https://www.nba.com/game/0022000063/box-score
2021-01-01_MIL_CHI,0022000073,2021-01-01,CHI,Wendell Carter Jr.,1628976,1508,,https://www.nba.com/game/0022000073/box-score
2021-01-03_CHI_DAL,0022000090,2021-01-03,CHI,Wendell Carter Jr.,1628976,1370,,https://www.nba.com/game/0022000090/box-score
2021-01-05_POR_CHI,0022000106,2021-01-05,CHI,Wendell Carter Jr.,1628976,1514,,https://www.nba.com/game/0022000106/box-score
2021-01-06_SAC_CHI,0022000117,2021-01-06,CHI,Wendell Carter Jr.,1628976,1797,,https://www.nba.com/game/0022000117/box-score
2021-01-08_LAL_CHI,0022000131,2021-01-08,CHI,Wendell Carter Jr.,1628976,1515,,https://www.nba.com/game/0022000131/box-score
2021-01-10_LAC_CHI,0022000142,2021-01-10,CHI,Wendell Carter Jr.,1628976,1608,,https://www.nba.com/game/0022000142/box-score
2021-01-15_OKC_CHI,0022000184,2021-01-15,CHI,Wendell Carter Jr.,1628976,1974,,https://www.nba.com/game/0022000184/box-score
2021-01-17_DAL_CHI,0022000198,2021-01-17,CHI,Wendell Carter Jr.,1628976,1593,,https://www.nba.com/game/0022000198/box-score
2021-01-18_CHI_HOU,0022000211,2021-01-18,CHI,Wendell Carter Jr.,1628976,1247,,https://www.nba.com/game/0022000211/box-score
2021-02-15_IND_CHI,0022000420,2021-02-15,CHI,Wendell Carter Jr.,1628976,1259,,https://www.nba.com/game/0022000420/box-score
2021-02-17_CHI_DET,0022000564,2021-02-17,CHI,Wendell Carter Jr.,1628976,1604,,https://www.nba.com/game/0022000564/box-score
2021-02-19_PHI_CHI,0022000450,2021-02-19,CHI,Wendell Carter Jr.,1628976,1495,,https://www.nba.com/game/0022000450/box-score
