season,date,game_id,team,player,person_id,seconds,start,comment,pts,fgm,fga,fg3m,fg3a,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2021-22,2022-02-12,0022100852,CHI,Nikola Vucevic,202696,2179,1,,31,14,25,0,4,3,3,5,10,15,0,2,2,6,2
2021-22,2022-02-12,0022100852,CHI,Tony Bradley,1628396,77,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-12,0022100852,CHI,Troy Brown Jr.,1628972,1655,1,,0,0,9,0,5,0,0,3,8,11,0,0,0,0,0
2021-22,2022-02-12,0022100852,CHI,Tyler Cook,1629076,230,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2021-22,2022-02-12,0022100854,LAL,Stanley Johnson,1626169,977,1,,4,2,4,0,0,0,0,1,0,1,1,0,0,0,2
2021-22,2022-02-12,0022100855,ORL,Wendell Carter Jr.,1628976,1552,1,,14,6,12,0,4,2,3,2,9,11,2,0,0,1,0
2021-22,2022-02-13,0022100857,IND,Chris Duarte,1630537,254,1,,2,1,2,0,1,0,0,1,0,1,0,0,0,2,0
2021-22,2022-02-14,0022100861,CHI,Alfonzo McKinnie,1628035,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-14,0022100861,CHI,Ayo Dosunmu,1630245,2244,1,,12,5,9,1,4,1,2,1,2,3,4,1,1,0,6
2021-22,2022-02-14,0022100861,CHI,Coby White,1629632,2055,1,,24,6,11,5,6,7,8,0,5,5,6,0,0,1,4
2021-22,2022-02-14,0022100861,CHI,DeMar DeRozan,201942,2094,1,,40,16,24,0,0,8,8,0,3,3,7,0,0,3,1
2021-22,2022-02-14,0022100861,CHI,Derrick Jones Jr.,1627884,1321,0,,4,2,7,0,1,0,1,4,3,7,1,0,0,2,1
2021-22,2022-02-14,0022100861,CHI,Javonte Green,1629750,2087,1,,7,2,6,1,2,2,2,4,5,9,1,1,0,1,3
2021-22,2022-02-14,0022100861,SAS,Joe Wieskamp,1630580,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-14,0022100861,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-14,0022100861,CHI,Matt Thomas,1629744,371,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-14,0022100861,CHI,Nikola Vucevic,202696,2164,1,,25,12,24,1,7,0,0,0,16,16,5,0,1,5,2
2021-22,2022-02-14,0022100861,SAS,Tomas Satoransky,203107,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-14,0022100861,CHI,Tony Bradley,1628396,226,0,,0,0,1,0,0,0,0,1,3,4,0,0,1,2,0
2021-22,2022-02-14,0022100861,CHI,Troy Brown Jr.,1628972,1838,0,,8,3,5,2,3,0,0,0,6,6,1,1,0,1,2
2021-22,2022-02-14,0022100861,CHI,Tyler Cook,1629076,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-14,0022100863,TOR,Thaddeus Young,201152,743,0,,4,2,5,0,1,0,0,3,1,4,1,1,0,1,0
2021-22,2022-02-14,0022100864,ORL,Wendell Carter Jr.,1628976,2043,1,,25,12,22,1,5,0,0,4,8,12,4,2,1,2,3
2021-22,2022-02-15,0022100870,IND,Chris Duarte,1630537,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-15,0022100871,CHA,LaMelo Ball,1630163,2451,1,,22,8,22,3,8,3,5,1,8,9,6,1,1,2,6
2021-22,2022-02-16,0022100874,ORL,Wendell Carter Jr.,1628976,1639,1,,10,4,7,2,3,0,0,2,8,10,6,0,1,2,2
2021-22,2022-02-16,0022100876,IND,Chris Duarte,1630537,0,0,DND - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-16,0022100878,CHI,Alfonzo McKinnie,1628035,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-16,0022100878,CHI,Ayo Dosunmu,1630245,2402,1,,12,4,11,0,2,4,4,0,6,6,6,2,1,4,2
2021-22,2022-02-16,0022100878,CHI,Coby White,1629632,2378,1,,31,11,19,6,11,3,4,1,4,5,6,1,0,1,2
2021-22,2022-02-16,0022100878,CHI,DeMar DeRozan,201942,2459,1,,38,16,27,1,1,5,5,1,5,6,6,1,0,4,3
2021-22,2022-02-16,0022100878,CHI,Derrick Jones Jr.,1627884,980,0,,5,2,4,1,1,0,0,3,1,4,1,0,0,0,3
2021-22,2022-02-16,0022100878,CHI,Javonte Green,1629750,1730,1,,15,6,7,3,4,0,0,1,5,6,0,0,1,0,2
2021-22,2022-02-16,0022100878,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-16,0022100878,CHI,Marko Simonovic,1630250,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-16,0022100878,CHI,Matt Thomas,1629744,636,0,,3,0,3,0,2,3,3,0,1,1,1,1,0,1,1
2021-22,2022-02-16,0022100878,CHI,Nikola Vucevic,202696,2292,1,,21,8,18,1,6,4,4,3,7,10,3,2,0,1,2
2021-22,2022-02-16,0022100878,CHI,Tony Bradley,1628396,509,0,,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0
2021-22,2022-02-16,0022100878,CHI,Troy Brown Jr.,1628972,1015,0,,0,0,5,0,2,0,0,2,3,5,2,1,0,0,1
2021-22,2022-02-16,0022100880,TOR,Thaddeus Young,201152,1239,0,,10,5,9,0,1,0,1,1,4,5,1,1,1,2,3
2021-22,2022-02-16,0022100881,SAS,Tomas Satoransky,203107,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-16,0022100884,LAL,Stanley Johnson,1626169,1143,1,,4,2,6,0,1,0,0,0,2,2,4,0,0,0,1
2021-22,2022-02-17,0022100885,CHA,LaMelo Ball,1630163,2318,1,,14,5,15,1,9,3,4,2,8,10,14,0,1,5,6
2021-22,2022-02-24,0022100889,CLE,Lauri Markkanen,1628374,1663,1,,22,6,16,2,7,8,10,2,4,6,1,0,1,0,4
2021-22,2022-02-24,0022100891,CHI,Ayo Dosunmu,1630245,2053,1,,12,5,9,2,3,0,0,2,4,6,3,0,3,2,5
2021-22,2022-02-24,0022100891,CHI,Coby White,1629632,1184,0,,9,4,10,1,4,0,0,0,0,0,2,0,0,0,5
2021-22,2022-02-24,0022100891,CHI,DeMar DeRozan,201942,2225,1,,37,15,21,2,3,5,7,1,5,6,3,1,0,2,2
2021-22,2022-02-24,0022100891,CHI,Derrick Jones Jr.,1627884,1226,0,,2,0,2,0,2,2,2,0,3,3,0,0,2,0,0
2021-22,2022-02-24,0022100891,CHI,Javonte Green,1629750,1659,1,,4,1,5,0,3,2,2,0,4,4,1,1,1,0,2
2021-22,2022-02-24,0022100891,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-24,0022100891,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-24,0022100891,CHI,Nikola Vucevic,202696,2082,1,,12,4,13,0,2,4,4,1,9,10,3,2,2,3,2
2021-22,2022-02-24,0022100891,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-24,0022100891,CHI,Tristan Thompson,202684,794,0,,11,3,3,0,0,5,8,2,4,6,1,1,0,0,1
2021-22,2022-02-24,0022100891,CHI,Troy Brown Jr.,1628972,1028,0,,5,2,4,1,2,0,0,0,3,3,0,0,0,0,2
2021-22,2022-02-24,0022100891,CHI,Zach LaVine,203897,2151,1,,20,7,17,2,8,4,4,0,5,5,3,0,0,1,1
2021-22,2022-02-25,0022100896,CHA,LaMelo Ball,1630163,1753,1,,13,5,16,2,7,1,1,1,4,5,6,1,0,6,2
2021-22,2022-02-25,0022100896,TOR,Thaddeus Young,201152,1277,0,,5,2,4,0,0,1,3,3,2,5,2,0,0,2,1
2021-22,2022-02-25,0022100898,ORL,Wendell Carter Jr.,1628976,2107,1,,24,9,11,1,2,5,7,4,8,12,2,0,0,3,1
2021-22,2022-02-25,0022100899,SAS,Tomas Satoransky,203107,550,0,,3,0,0,0,0,3,4,0,1,1,0,0,0,0,0
2021-22,2022-02-25,0022100904,LAL,Stanley Johnson,1626169,820,0,,0,0,2,0,0,0,0,0,2,2,2,0,0,0,0
2021-22,2022-02-26,0022100906,TOR,Thaddeus Young,201152,1341,0,,10,4,8,1,1,1,3,1,1,2,3,2,0,1,3
2021-22,2022-02-26,0022100907,CLE,Lauri Markkanen,1628374,2073,1,,23,6,18,6,9,5,6,0,6,6,1,0,1,1,0
2021-22,2022-02-26,0022100908,SAS,Joe Wieskamp,1630580,82,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-26,0022100909,CHI,Ayo Dosunmu,1630245,1341,1,,0,0,2,0,2,0,0,0,2,2,3,2,0,3,3
2021-22,2022-02-26,0022100909,CHI,Coby White,1629632,2113,0,,15,5,11,3,6,2,2,0,4,4,5,0,0,0,2
2021-22,2022-02-26,0022100909,CHI,DeMar DeRozan,201942,2504,1,,31,10,29,2,2,9,10,1,6,7,3,2,1,1,2
2021-22,2022-02-26,0022100909,CHI,Derrick Jones Jr.,1627884,1167,0,,8,3,4,0,0,2,4,2,4,6,0,0,1,0,1
2021-22,2022-02-26,0022100909,CHI,Javonte Green,1629750,1719,1,,12,5,7,1,2,1,1,1,1,2,0,3,0,0,1
2021-22,2022-02-26,0022100909,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-26,0022100909,CHI,Matt Thomas,1629744,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-26,0022100909,CHI,Nikola Vucevic,202696,1888,1,,11,5,17,0,5,1,2,1,11,12,0,0,1,1,3
2021-22,2022-02-26,0022100909,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-26,0022100909,CHI,Tristan Thompson,202684,981,0,,5,2,4,0,0,1,4,1,3,4,0,1,0,1,1
2021-22,2022-02-26,0022100909,CHI,Troy Brown Jr.,1628972,402,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-02-26,0022100909,CHI,Zach LaVine,203897,2280,1,,28,9,19,3,3,7,7,0,4,4,6,1,0,3,4
2021-22,2022-02-27,0022100914,IND,Chris Duarte,1630537,1566,0,,11,4,11,1,3,2,2,1,3,4,1,2,0,2,3
2021-22,2022-02-27,0022100915,CHA,LaMelo Ball,1630163,2282,1,,17,6,24,3,8,2,2,1,6,7,7,1,2,4,3
2021-22,2022-02-27,0022100919,LAL,Stanley Johnson,1626169,730,0,,4,1,2,0,1,2,2,0,1,1,2,0,0,0,0
2021-22,2022-02-28,0022100726,TOR,Thaddeus Young,201152,882,0,,11,4,6,3,3,0,2,0,3,3,1,1,1,0,3
2021-22,2022-02-28,0022100920,CLE,Lauri Markkanen,1628374,2105,1,,10,2,7,1,6,5,6,0,4,4,1,0,0,5,2
2021-22,2022-02-28,0022100921,IND,Chris Duarte,1630537,870,0,,7,3,6,1,2,0,0,1,3,4,1,1,0,4,2
2021-22,2022-02-28,0022100921,ORL,Wendell Carter Jr.,1628976,1670,1,,21,8,10,1,1,4,6,3,9,12,1,0,0,3,5
2021-22,2022-02-28,0022100922,CHI,Ayo Dosunmu,1630245,2158,1,,18,8,14,2,5,0,0,0,4,4,5,2,1,3,4
2021-22,2022-02-28,0022100922,CHI,Coby White,1629632,1855,0,,9,3,11,3,7,0,0,0,4,4,6,0,0,0,1
2021-22,2022-02-28,0022100922,CHI,DeMar DeRozan,201942,2015,1,,18,7,16,0,2,4,5,0,7,7,3,3,1,3,2
2021-22,2022-02-28,0022100922,CHI,Derrick Jones Jr.,1627884,1206,0,,2,1,1,0,0,0,0,0,3,3,1,0,0,1,4
2021-22,2022-02-28,0022100922,CHI,Javonte Green,1629750,1257,1,,4,2,2,0,0,0,0,2,1,3,0,1,1,0,2
2021-22,2022-02-28,0022100922,CHI,Malcolm Hill,1630792,57,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
2021-22,2022-02-28,0022100922,CHI,Matt Thomas,1629744,198,0,,4,2,2,0,0,0,0,0,1,1,0,0,0,0,0
2021-22,2022-02-28,0022100922,CHI,Nikola Vucevic,202696,1542,1,,14,7,14,0,3,0,0,1,6,7,2,1,0,2,2
2021-22,2022-02-28,0022100922,CHI,Tony Bradley,1628396,352,0,,4,2,2,0,0,0,0,0,3,3,1,0,1,1,1
2021-22,2022-02-28,0022100922,CHI,Tristan Thompson,202684,986,0,,2,0,1,0,0,2,4,1,0,1,0,0,0,1,3
2021-22,2022-02-28,0022100922,CHI,Troy Brown Jr.,1628972,806,0,,2,1,4,0,3,0,0,0,1,1,0,2,0,0,0
2021-22,2022-02-28,0022100922,CHI,Zach LaVine,203897,1968,1,,22,8,16,2,8,4,6,1,3,4,4,0,0,3,4
2021-22,2022-02-28,0022100923,SAS,Joe Wieskamp,1630580,83,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2021-22,2022-02-28,0022100924,CHA,LaMelo Ball,1630163,1802,1,,24,9,18,4,7,2,2,2,2,4,2,1,0,3,4
2021-22,2022-03-01,0022100926,WAS,Tomas Satoransky,203107,831,0,,4,1,1,0,0,2,2,0,3,3,1,2,1,0,0
2021-22,2022-03-01,0022100928,TOR,Thaddeus Young,201152,1381,0,,11,4,9,2,3,1,2,1,2,3,2,1,0,1,3
2021-22,2022-03-01,0022100931,LAL,Stanley Johnson,1626169,1336,1,,11,4,6,3,4,0,0,0,2,2,0,0,1,1,3
2021-22,2022-03-02,0022100932,CHA,LaMelo Ball,1630163,478,1,,2,0,3,0,1,2,2,0,0,0,4,2,0,1,4
2021-22,2022-03-02,0022100932,CLE,Lauri Markkanen,1628374,1847,1,,12,3,10,2,6,4,4,0,5,5,3,2,0,1,0
2021-22,2022-03-02,0022100933,IND,Chris Duarte,1630537,0,0,DNP - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-02,0022100933,ORL,Wendell Carter Jr.,1628976,2435,1,,13,5,12,0,2,3,5,6,12,18,5,1,1,6,4
2021-22,2022-03-03,0022100710,CHI,Ayo Dosunmu,1630245,2132,1,,15,7,10,1,1,0,0,0,0,0,4,1,1,1,2
2021-22,2022-03-03,0022100710,CHI,Coby White,1629632,1590,0,,15,6,8,3,5,0,0,0,1,1,5,0,0,0,1
2021-22,2022-03-03,0022100710,CHI,DeMar DeRozan,201942,2320,1,,22,10,20,0,1,2,2,1,6,7,8,2,0,4,6
2021-22,2022-03-03,0022100710,CHI,Derrick Jones Jr.,1627884,759,0,,4,2,5,0,2,0,1,0,1,1,0,0,0,0,1
2021-22,2022-03-03,0022100710,CHI,Javonte Green,1629750,1249,1,,8,3,7,2,3,0,0,0,2,2,0,0,0,1,2
2021-22,2022-03-03,0022100710,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-03,0022100710,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-03,0022100710,CHI,Nikola Vucevic,202696,2135,1,,21,10,17,1,4,0,0,2,9,11,5,0,0,2,4
2021-22,2022-03-03,0022100710,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-03,0022100710,CHI,Tristan Thompson,202684,1260,0,,8,3,4,0,0,2,2,1,4,5,1,1,0,1,0
2021-22,2022-03-03,0022100710,CHI,Troy Brown Jr.,1628972,887,0,,9,3,3,3,3,0,0,1,1,2,0,1,0,0,0
2021-22,2022-03-03,0022100710,CHI,Zach LaVine,203897,2069,1,,22,8,14,4,7,2,2,0,3,3,7,0,1,4,3
2021-22,2022-03-03,0022100944,SAS,Joe Wieskamp,1630580,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-03,0022100945,LAL,Stanley Johnson,1626169,1188,0,,8,3,5,0,2,2,2,0,2,2,2,2,0,2,3
2021-22,2022-03-04,0022100458,TOR,Thaddeus Young,201152,892,0,,2,1,5,0,2,0,0,3,4,7,2,0,1,1,1
2021-22,2022-03-04,0022100946,IND,Chris Duarte,1630537,0,0,DNP - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-04,0022100947,CLE,Lauri Markkanen,1628374,1052,1,,6,3,7,0,1,0,0,3,4,7,0,1,0,1,4
2021-22,2022-03-04,0022100948,WAS,Tomas Satoransky,203107,994,0,,0,0,1,0,0,0,0,1,1,2,2,0,0,1,3
2021-22,2022-03-04,0022100949,CHI,Ayo Dosunmu,1630245,2115,1,,8,4,7,0,2,0,0,0,5,5,7,1,0,3,2
2021-22,2022-03-04,0022100949,CHI,Coby White,1629632,1410,0,,3,1,4,1,4,0,0,0,4,4,2,0,0,1,0
2021-22,2022-03-04,0022100949,CHI,DeMar DeRozan,201942,2366,1,,29,11,30,2,3,5,5,0,3,3,5,1,1,2,1
2021-22,2022-03-04,0022100949,CHI,Derrick Jones Jr.,1627884,989,0,,5,2,3,0,0,1,1,0,4,4,1,0,0,1,4
2021-22,2022-03-04,0022100949,CHI,Javonte Green,1629750,1463,0,,9,4,5,1,2,0,0,0,3,3,1,0,1,0,4
2021-22,2022-03-04,0022100949,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-04,0022100949,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-04,0022100949,CHI,Nikola Vucevic,202696,2066,1,,19,8,13,2,4,1,2,2,7,9,2,2,0,3,3
2021-22,2022-03-04,0022100949,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-04,0022100949,CHI,Tristan Thompson,202684,1207,1,,4,2,4,0,0,0,0,3,0,3,1,0,0,1,5
2021-22,2022-03-04,0022100949,CHI,Troy Brown Jr.,1628972,485,0,,5,2,2,1,1,0,0,0,1,1,0,0,0,0,1
2021-22,2022-03-04,0022100949,CHI,Zach LaVine,203897,2299,1,,30,13,26,3,10,1,3,0,8,8,6,1,0,1,3
2021-22,2022-03-05,0022100955,SAS,Joe Wieskamp,1630580,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-05,0022100955,CHA,LaMelo Ball,1630163,1763,1,,24,7,16,4,9,6,6,1,7,8,7,0,1,4,2
2021-22,2022-03-05,0022100959,LAL,Stanley Johnson,1626169,1575,1,,4,2,7,0,3,0,0,4,2,6,4,2,1,1,0
2021-22,2022-03-06,0022100962,CLE,Lauri Markkanen,1628374,2263,1,,22,8,18,3,12,3,4,0,12,12,0,0,1,1,0
2021-22,2022-03-06,0022100962,TOR,Thaddeus Young,201152,868,0,,0,0,4,0,0,0,0,2,2,4,0,0,0,1,0
2021-22,2022-03-06,0022100963,IND,Chris Duarte,1630537,0,0,DNP - Injury/Illness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-06,0022100963,WAS,Tomas Satoransky,203107,832,0,,10,3,4,1,2,3,3,0,1,1,5,0,0,1,1
2021-22,2022-03-07,0022100969,CHI,Ayo Dosunmu,1630245,1879,1,,11,5,12,0,2,1,2,0,3,3,4,1,0,2,2
2021-22,2022-03-07,0022100969,CHI,Coby White,1629632,2042,0,,19,7,16,3,9,2,2,1,3,4,2,0,1,0,1
2021-22,2022-03-07,0022100969,CHI,DeMar DeRozan,201942,2356,1,,23,6,17,0,2,11,12,2,9,11,8,0,0,3,3
2021-22,2022-03-07,0022100969,CHI,Derrick Jones Jr.,1627884,1272,0,,8,4,6,0,0,0,0,3,3,6,0,2,3,2,4
2021-22,2022-03-07,0022100969,CHI,Javonte Green,1629750,2187,1,,5,2,7,1,3,0,0,4,2,6,2,2,0,0,3
2021-22,2022-03-07,0022100969,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-07,0022100969,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-07,0022100969,CHI,Tony Bradley,1628396,343,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2
2021-22,2022-03-07,0022100969,CHI,Tristan Thompson,202684,1744,1,,13,6,8,0,0,1,2,2,7,9,0,0,0,1,5
2021-22,2022-03-07,0022100969,CHI,Troy Brown Jr.,1628972,351,0,,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-07,0022100969,CHI,Zach LaVine,203897,2226,1,,24,8,19,3,6,5,8,2,6,8,5,0,0,5,4
2021-22,2022-03-07,0022100973,SAS,Joe Wieskamp,1630580,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-07,0022100973,LAL,Stanley Johnson,1626169,1829,0,,7,3,8,1,2,0,0,1,2,3,3,3,0,1,1
2021-22,2022-03-08,0022100975,CHA,LaMelo Ball,1630163,1829,1,,24,9,22,2,8,4,5,2,3,5,7,2,0,4,1
2021-22,2022-03-08,0022100976,IND,Chris Duarte,1630537,937,0,,11,4,14,1,4,2,2,1,1,2,1,1,0,0,3
2021-22,2022-03-08,0022100976,CLE,Lauri Markkanen,1628374,1808,1,,21,8,14,1,5,4,4,3,2,5,1,1,1,0,3
2021-22,2022-03-08,0022100977,ORL,Wendell Carter Jr.,1628976,1895,1,,20,8,14,1,3,3,4,2,10,12,0,0,1,1,3
2021-22,2022-03-09,0022100981,CHA,LaMelo Ball,1630163,1708,1,,15,6,12,0,4,3,3,1,7,8,4,0,1,6,5
2021-22,2022-03-09,0022100982,CHI,Ayo Dosunmu,1630245,2210,1,,9,4,6,0,1,1,2,0,4,4,7,3,0,2,2
2021-22,2022-03-09,0022100982,CHI,Coby White,1629632,1685,0,,8,3,9,2,3,0,0,0,5,5,3,0,0,1,3
2021-22,2022-03-09,0022100982,CHI,DeMar DeRozan,201942,2483,1,,36,12,25,0,1,12,13,0,8,8,4,2,0,2,0
2021-22,2022-03-09,0022100982,CHI,Derrick Jones Jr.,1627884,1331,0,,6,3,3,0,0,0,0,0,1,1,0,1,0,0,1
2021-22,2022-03-09,0022100982,CHI,Javonte Green,1629750,1010,1,,4,2,3,0,1,0,0,0,0,0,0,3,0,0,3
2021-22,2022-03-09,0022100982,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-09,0022100982,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-09,0022100982,CHI,Nikola Vucevic,202696,1750,1,,21,8,11,0,1,5,5,0,6,6,2,2,0,3,2
2021-22,2022-03-09,0022100982,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-09,0022100982,CHI,Tristan Thompson,202684,1115,0,,5,1,4,0,0,3,4,1,3,4,1,1,0,1,2
2021-22,2022-03-09,0022100982,CHI,Troy Brown Jr.,1628972,554,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2021-22,2022-03-09,0022100982,CHI,Zach LaVine,203897,2262,1,,25,7,14,1,7,10,11,1,4,5,1,1,0,2,2
2021-22,2022-03-09,0022100985,LAL,Stanley Johnson,1626169,1485,1,,5,2,3,1,1,0,2,0,2,2,1,3,0,1,3
2021-22,2022-03-09,0022100987,ORL,Wendell Carter Jr.,1628976,1727,1,,13,6,11,0,1,1,2,4,4,8,5,0,0,1,4
2021-22,2022-03-09,0022100989,SAS,Joe Wieskamp,1630580,160,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-09,0022100989,TOR,Thaddeus Young,201152,1177,0,,7,3,6,1,1,0,0,3,4,7,0,0,0,1,3
2021-22,2022-03-09,0022100992,WAS,Tomas Satoransky,203107,1124,0,,0,0,2,0,0,0,0,0,1,1,1,2,0,1,1
2021-22,2022-03-11,0022100995,ORL,Wendell Carter Jr.,1628976,2116,1,,20,7,15,2,4,4,5,4,6,10,5,0,0,2,3
2021-22,2022-03-11,0022100998,CLE,Lauri Markkanen,1628374,1909,1,,15,6,12,2,6,1,1,0,4,4,1,1,1,1,2
2021-22,2022-03-11,0022101001,CHA,LaMelo Ball,1630163,1878,1,,17,6,12,2,7,3,4,0,6,6,9,3,0,1,2
2021-22,2022-03-11,0022101002,SAS,Joe Wieskamp,1630580,444,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-11,0022101003,TOR,Thaddeus Young,201152,1164,0,,5,2,5,0,1,1,1,0,3,3,1,2,0,0,1
2021-22,2022-03-11,0022101004,LAL,Stanley Johnson,1626169,1646,1,,7,3,5,1,3,0,0,2,4,6,0,2,0,0,2
2021-22,2022-03-11,0022101004,WAS,Tomas Satoransky,203107,1196,0,,14,5,6,0,1,4,4,0,3,3,4,1,1,0,2
2021-22,2022-03-12,0022101006,CHI,Alex Caruso,1627936,1752,0,,11,4,8,1,2,2,2,0,1,1,4,4,1,1,4
2021-22,2022-03-12,0022101006,CHI,Ayo Dosunmu,1630245,2176,1,,17,7,10,3,4,0,0,0,2,2,3,2,2,2,5
2021-22,2022-03-12,0022101006,CHI,Coby White,1629632,2134,1,,9,4,11,1,4,0,0,2,5,7,7,2,0,2,0
2021-22,2022-03-12,0022101006,CHI,DeMar DeRozan,201942,2396,1,,25,9,26,0,3,7,7,1,3,4,6,1,0,3,0
2021-22,2022-03-12,0022101006,CHI,Derrick Jones Jr.,1627884,926,0,,2,1,3,0,1,0,0,0,2,2,0,0,0,0,1
2021-22,2022-03-12,0022101006,CHI,Javonte Green,1629750,1567,1,,12,3,7,2,2,4,4,2,6,8,0,2,1,1,2
2021-22,2022-03-12,0022101006,CHI,Malcolm Hill,1630792,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-12,0022101006,CHI,Matt Thomas,1629744,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-12,0022101006,CHI,Nikola Vucevic,202696,2014,1,,20,9,19,2,5,0,1,2,12,14,0,1,1,3,3
2021-22,2022-03-12,0022101006,CHI,Tony Bradley,1628396,0,0,DNP - Coach's Decision,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-22,2022-03-12,0022101006,CHI,Tristan Thompson,202684,866,0,,5,2,3,0,0,1,1,1,5,6,0,0,0,0,2
