event_id,game_id,date,matchup,actual_wl,actual_margin,b2b_second_night,proxy,scenario,protagonist_rating,lamelo_rating,protagonist_impact,lamelo_impact,core_donor_impact,young_bridge_impact,base_impact,base_alt_margin,base_alt_wl,base_flip,fatigue_05_impact,fatigue_05_alt_margin,fatigue_05_alt_wl,fatigue_05_flip,fatigue_10_impact,fatigue_10_alt_margin,fatigue_10_alt_wl,fatigue_10_flip,no_bridge_alt_margin,no_bridge_alt_wl
CHI_2020_21_G005,0022000063,2020-12-31,CHI @ WAS,W,3,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.429816,0.033752,-1.328099,1.671901,W,0,0.000000,1.671901,W,0,0.000000,1.671901,W,0,1.638149,W
CHI_2020_21_G006,0022000073,2021-01-01,CHI @ MIL,L,-30,1,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.325659,0.000000,-1.466008,-31.466008,L,0,-0.541667,-32.007675,L,0,-1.083333,-32.549341,L,0,-31.466008,L
CHI_2020_21_G007,0022000090,2021-01-03,CHI vs. DAL,W,10,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.870589,0.000000,-0.921077,9.078923,W,0,0.000000,9.078923,W,0,0.000000,9.078923,W,0,9.078923,W
CHI_2020_21_G008,0022000106,2021-01-05,CHI @ POR,W,3,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.667721,0.000000,-1.123945,1.876055,W,0,0.000000,1.876055,W,0,0.000000,1.876055,W,0,1.876055,W
CHI_2020_21_G009,0022000117,2021-01-06,CHI @ SAC,L,-4,1,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.487532,0.000000,-1.304135,-5.304135,L,0,-0.541667,-5.845802,L,0,-1.083333,-6.387468,L,0,-5.304135,L
CHI_2020_21_G010,0022000131,2021-01-08,CHI @ LAL,L,-2,0,E_NET_EB,BASE,-2,-3.2,-1.125000,-1.666667,1.537240,0.000000,-1.254427,-3.254427,L,0,0.000000,-3.254427,L,0,0.000000,-3.254427,L,0,-3.254427,L
CHI_2020_21_G011,0022000142,2021-01-10,CHI @ LAC,L,-3,0,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,1.917805,0.000000,-1.048862,-4.048862,L,0,0.000000,-4.048862,L,0,0.000000,-4.048862,L,0,-4.048862,L
CHI_2020_21_G012,0022000184,2021-01-15,CHI @ OKC,L,-2,0,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,2.229849,0.000000,-0.736818,-2.736818,L,0,0.000000,-2.736818,L,0,0.000000,-2.736818,L,0,-2.736818,L
CHI_2020_21_G013,0022000198,2021-01-17,CHI @ DAL,W,16,0,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,1.064310,0.000000,-1.902356,14.097644,W,0,0.000000,14.097644,W,0,0.000000,14.097644,W,0,14.097644,W
CHI_2020_21_G014,0022000211,2021-01-18,CHI vs. HOU,W,5,1,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,-0.355251,0.000000,-3.321917,1.678083,W,0,-0.572917,1.105166,W,0,-1.145833,0.532249,W,0,1.678083,W
CHI_2020_21_G015,0022000229,2021-01-22,CHI @ CHA,W,13,0,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,0.532151,0.000000,-2.434516,10.565484,W,0,0.000000,10.565484,W,0,0.000000,10.565484,W,0,10.565484,W
CHI_2020_21_G016,0022000245,2021-01-23,CHI vs. LAL,L,-11,1,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,1.765759,0.000000,-1.200908,-12.200908,L,0,-0.572917,-12.773824,L,0,-1.145833,-13.346741,L,0,-12.200908,L
CHI_2020_21_G017,0022000262,2021-01-25,CHI vs. BOS,L,-16,0,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,-0.502618,0.000000,-3.469284,-19.469284,L,0,0.000000,-19.469284,L,0,0.000000,-19.469284,L,0,-19.469284,L
CHI_2020_21_G018,0022000298,2021-01-30,CHI vs. POR,L,-1,0,E_NET_EB,BASE,-2,-3.2,-1.166667,-1.800000,1.716833,0.000000,-1.249833,-2.249833,L,0,0.000000,-2.249833,L,0,0.000000,-2.249833,L,0,-2.249833,L
CHI_2020_21_G019,0022000315,2021-02-01,CHI vs. NYK,W,8,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,2.127731,0.000000,-1.013935,6.986065,W,0,0.000000,6.986065,W,0,0.000000,6.986065,W,0,6.986065,W
CHI_2020_21_G020,0022000332,2021-02-03,CHI vs. NYK,L,-4,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.754135,0.000000,-1.387531,-5.387531,L,0,0.000000,-5.387531,L,0,0.000000,-5.387531,L,0,-5.387531,L
CHI_2020_21_G021,0022000344,2021-02-05,CHI @ ORL,L,-4,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.397781,0.000000,-1.743886,-5.743886,L,0,0.000000,-5.743886,L,0,0.000000,-5.743886,L,0,-5.743886,L
CHI_2020_21_G022,0022000353,2021-02-06,CHI @ ORL,W,26,1,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.216101,0.000000,-1.925565,24.074435,W,0,-0.604167,23.470268,W,0,-1.208333,22.866101,W,0,24.074435,W
CHI_2020_21_G023,0022000368,2021-02-08,CHI vs. WAS,L,-4,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.397348,0.000000,-1.744319,-5.744319,L,0,0.000000,-5.744319,L,0,0.000000,-5.744319,L,0,-5.744319,L
CHI_2020_21_G024,0022000385,2021-02-10,CHI vs. NOP,W,13,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.368050,0.000000,-1.773617,11.226383,W,0,0.000000,11.226383,W,0,0.000000,11.226383,W,0,11.226383,W
CHI_2020_21_G025,0022000400,2021-02-12,CHI vs. LAC,L,-19,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.327660,0.000000,-1.814007,-20.814007,L,0,0.000000,-20.814007,L,0,0.000000,-20.814007,L,0,-20.814007,L
CHI_2020_21_G026,0022000420,2021-02-15,CHI @ IND,W,8,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,0.680009,0.000000,-2.461658,5.538342,W,0,0.000000,5.538342,W,0,0.000000,5.538342,W,0,5.538342,W
CHI_2020_21_G027,0022000564,2021-02-17,CHI vs. DET,W,3,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,0.889909,0.000000,-2.251758,0.748242,W,0,0.000000,0.748242,W,0,0.000000,0.748242,W,0,0.748242,W
CHI_2020_21_G028,0022000450,2021-02-19,CHI @ PHI,L,-7,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.221516,0.000000,-1.920151,-8.920151,L,0,0.000000,-8.920151,L,0,0.000000,-8.920151,L,0,-8.920151,L
CHI_2020_21_G029,0022000460,2021-02-20,CHI vs. SAC,W,8,1,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.532069,0.000000,-1.609598,6.390402,W,0,-0.604167,5.786236,W,0,-1.208333,5.182069,W,0,6.390402,W
CHI_2020_21_G030,0022000474,2021-02-22,CHI @ HOU,W,20,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.263611,0.000000,-1.878056,18.121944,W,0,0.000000,18.121944,W,0,0.000000,18.121944,W,0,18.121944,W
CHI_2020_21_G031,0022000493,2021-02-24,CHI vs. MIN,W,7,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,0.750605,0.000000,-2.391062,4.608938,W,0,0.000000,4.608938,W,0,0.000000,4.608938,W,0,4.608938,W
CHI_2020_21_G032,0022000508,2021-02-26,CHI vs. PHX,L,-9,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.255894,0.000000,-1.885772,-10.885772,L,0,0.000000,-10.885772,L,0,0.000000,-10.885772,L,0,-10.885772,L
CHI_2020_21_G033,0022000531,2021-03-01,CHI vs. DEN,L,-6,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.136960,0.000000,-2.004707,-8.004707,L,0,0.000000,-8.004707,L,0,0.000000,-8.004707,L,0,-8.004707,L
CHI_2020_21_G034,0022000548,2021-03-03,CHI @ NOP,W,4,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,0.956324,0.000000,-2.185343,1.814657,W,0,0.000000,1.814657,W,0,0.000000,1.814657,W,0,1.814657,W
CHI_2020_21_G035,0022000572,2021-03-11,CHI vs. PHI,L,-22,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.542319,0.000000,-1.599348,-23.599348,L,0,0.000000,-23.599348,L,0,0.000000,-23.599348,L,0,-23.599348,L
CHI_2020_21_G036,0022000582,2021-03-12,CHI vs. MIA,L,-11,1,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.070183,-0.033752,-2.105235,-13.105235,L,0,-0.604167,-13.709402,L,0,-1.208333,-14.313569,L,0,-13.071483,L
CHI_2020_21_G037,0022000600,2021-03-14,CHI vs. TOR,W,23,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,0.705437,0.000000,-2.436230,20.563770,W,0,0.000000,20.563770,W,0,0.000000,20.563770,W,0,20.563770,W
CHI_2020_21_G038,0022000612,2021-03-16,CHI vs. OKC,W,21,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,0.673754,0.000000,-2.467912,18.532088,W,0,0.000000,18.532088,W,0,0.000000,18.532088,W,0,18.532088,W
CHI_2020_21_G039,0022000621,2021-03-17,CHI vs. SAS,L,-7,1,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.102096,0.000000,-2.039571,-9.039571,L,0,-0.604167,-9.643738,L,0,-1.208333,-10.247904,L,0,-9.039571,L
CHI_2020_21_G040,0022000637,2021-03-19,CHI @ DEN,L,-4,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.366691,0.000000,-1.774975,-5.774975,L,0,0.000000,-5.774975,L,0,0.000000,-5.774975,L,0,-5.774975,L
CHI_2020_21_G041,0022000649,2021-03-21,CHI @ DET,W,14,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,2.188042,0.000000,-0.953625,13.046375,W,0,0.000000,13.046375,W,0,0.000000,13.046375,W,0,13.046375,W
CHI_2020_21_G042,0022000656,2021-03-22,CHI vs. UTA,L,-25,1,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,2.007723,0.000000,-1.133943,-26.133943,L,0,-0.604167,-26.738110,L,0,-1.208333,-27.342277,L,0,-26.133943,L
CHI_2020_21_G043,0022000671,2021-03-24,CHI vs. CLE,L,-9,0,E_NET_EB,BASE,-2,-3.2,-1.208333,-1.933333,1.958853,0.000000,-1.182813,-10.182813,L,0,0.000000,-10.182813,L,0,0.000000,-10.182813,L,0,-10.182813,L
CHI_2020_21_G001,0022000015,2020-12-23,CHI vs. ATL,L,-20,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.972023,0.000000,1.972023,-18.027977,L,0,0.000000,-18.027977,L,0,0.000000,-18.027977,L,0,-18.027977,L
CHI_2020_21_G002,0022000026,2020-12-26,CHI vs. IND,L,-19,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.990272,0.000000,0.990272,-18.009728,L,0,0.000000,-18.009728,L,0,0.000000,-18.009728,L,0,-18.009728,L
CHI_2020_21_G003,0022000038,2020-12-27,CHI vs. GSW,L,-1,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.354299,0.000000,1.354299,0.354299,W,1,-0.541667,-0.187368,L,0,-1.083333,-0.729035,L,0,0.354299,W
CHI_2020_21_G004,0022000050,2020-12-29,CHI @ WAS,W,8,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.467476,0.000000,1.467476,9.467476,W,0,0.000000,9.467476,W,0,0.000000,9.467476,W,0,9.467476,W
CHI_2020_21_G005,0022000063,2020-12-31,CHI @ WAS,W,3,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.429816,0.033752,1.463568,4.463568,W,0,0.000000,4.463568,W,0,0.000000,4.463568,W,0,4.429816,W
CHI_2020_21_G006,0022000073,2021-01-01,CHI @ MIL,L,-30,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.325659,0.000000,1.325659,-28.674341,L,0,-0.541667,-29.216008,L,0,-1.083333,-29.757675,L,0,-28.674341,L
CHI_2020_21_G007,0022000090,2021-01-03,CHI vs. DAL,W,10,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.870589,0.000000,1.870589,11.870589,W,0,0.000000,11.870589,W,0,0.000000,11.870589,W,0,11.870589,W
CHI_2020_21_G008,0022000106,2021-01-05,CHI @ POR,W,3,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.667721,0.000000,1.667721,4.667721,W,0,0.000000,4.667721,W,0,0.000000,4.667721,W,0,4.667721,W
CHI_2020_21_G009,0022000117,2021-01-06,CHI @ SAC,L,-4,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.487532,0.000000,1.487532,-2.512468,L,0,-0.541667,-3.054135,L,0,-1.083333,-3.595802,L,0,-2.512468,L
CHI_2020_21_G010,0022000131,2021-01-08,CHI @ LAL,L,-2,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.537240,0.000000,1.537240,-0.462760,L,0,0.000000,-0.462760,L,0,0.000000,-0.462760,L,0,-0.462760,L
CHI_2020_21_G011,0022000142,2021-01-10,CHI @ LAC,L,-3,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.917805,0.000000,1.917805,-1.082195,L,0,0.000000,-1.082195,L,0,0.000000,-1.082195,L,0,-1.082195,L
CHI_2020_21_G012,0022000184,2021-01-15,CHI @ OKC,L,-2,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,2.229849,0.000000,2.229849,0.229849,W,1,0.000000,0.229849,W,1,0.000000,0.229849,W,1,0.229849,W
CHI_2020_21_G013,0022000198,2021-01-17,CHI @ DAL,W,16,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.064310,0.000000,1.064310,17.064310,W,0,0.000000,17.064310,W,0,0.000000,17.064310,W,0,17.064310,W
CHI_2020_21_G014,0022000211,2021-01-18,CHI vs. HOU,W,5,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,-0.355251,0.000000,-0.355251,4.644749,W,0,-0.572917,4.071833,W,0,-1.145833,3.498916,W,0,4.644749,W
CHI_2020_21_G015,0022000229,2021-01-22,CHI @ CHA,W,13,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.532151,0.000000,0.532151,13.532151,W,0,0.000000,13.532151,W,0,0.000000,13.532151,W,0,13.532151,W
CHI_2020_21_G016,0022000245,2021-01-23,CHI vs. LAL,L,-11,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.765759,0.000000,1.765759,-9.234241,L,0,-0.572917,-9.807158,L,0,-1.145833,-10.380074,L,0,-9.234241,L
CHI_2020_21_G017,0022000262,2021-01-25,CHI vs. BOS,L,-16,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,-0.502618,0.000000,-0.502618,-16.502618,L,0,0.000000,-16.502618,L,0,0.000000,-16.502618,L,0,-16.502618,L
CHI_2020_21_G018,0022000298,2021-01-30,CHI vs. POR,L,-1,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.716833,0.000000,1.716833,0.716833,W,1,0.000000,0.716833,W,1,0.000000,0.716833,W,1,0.716833,W
CHI_2020_21_G019,0022000315,2021-02-01,CHI vs. NYK,W,8,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,2.127731,0.000000,2.127731,10.127731,W,0,0.000000,10.127731,W,0,0.000000,10.127731,W,0,10.127731,W
CHI_2020_21_G020,0022000332,2021-02-03,CHI vs. NYK,L,-4,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.754135,0.000000,1.754135,-2.245865,L,0,0.000000,-2.245865,L,0,0.000000,-2.245865,L,0,-2.245865,L
CHI_2020_21_G021,0022000344,2021-02-05,CHI @ ORL,L,-4,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.397781,0.000000,1.397781,-2.602219,L,0,0.000000,-2.602219,L,0,0.000000,-2.602219,L,0,-2.602219,L
CHI_2020_21_G022,0022000353,2021-02-06,CHI @ ORL,W,26,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.216101,0.000000,1.216101,27.216101,W,0,-0.604167,26.611935,W,0,-1.208333,26.007768,W,0,27.216101,W
CHI_2020_21_G023,0022000368,2021-02-08,CHI vs. WAS,L,-4,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.397348,0.000000,1.397348,-2.602652,L,0,0.000000,-2.602652,L,0,0.000000,-2.602652,L,0,-2.602652,L
CHI_2020_21_G024,0022000385,2021-02-10,CHI vs. NOP,W,13,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.368050,0.000000,1.368050,14.368050,W,0,0.000000,14.368050,W,0,0.000000,14.368050,W,0,14.368050,W
CHI_2020_21_G025,0022000400,2021-02-12,CHI vs. LAC,L,-19,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.327660,0.000000,1.327660,-17.672340,L,0,0.000000,-17.672340,L,0,0.000000,-17.672340,L,0,-17.672340,L
CHI_2020_21_G026,0022000420,2021-02-15,CHI @ IND,W,8,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.680009,0.000000,0.680009,8.680009,W,0,0.000000,8.680009,W,0,0.000000,8.680009,W,0,8.680009,W
CHI_2020_21_G027,0022000564,2021-02-17,CHI vs. DET,W,3,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.889909,0.000000,0.889909,3.889909,W,0,0.000000,3.889909,W,0,0.000000,3.889909,W,0,3.889909,W
CHI_2020_21_G028,0022000450,2021-02-19,CHI @ PHI,L,-7,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.221516,0.000000,1.221516,-5.778484,L,0,0.000000,-5.778484,L,0,0.000000,-5.778484,L,0,-5.778484,L
CHI_2020_21_G029,0022000460,2021-02-20,CHI vs. SAC,W,8,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.532069,0.000000,1.532069,9.532069,W,0,-0.604167,8.927902,W,0,-1.208333,8.323736,W,0,9.532069,W
CHI_2020_21_G030,0022000474,2021-02-22,CHI @ HOU,W,20,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.263611,0.000000,1.263611,21.263611,W,0,0.000000,21.263611,W,0,0.000000,21.263611,W,0,21.263611,W
CHI_2020_21_G031,0022000493,2021-02-24,CHI vs. MIN,W,7,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.750605,0.000000,0.750605,7.750605,W,0,0.000000,7.750605,W,0,0.000000,7.750605,W,0,7.750605,W
CHI_2020_21_G032,0022000508,2021-02-26,CHI vs. PHX,L,-9,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.255894,0.000000,1.255894,-7.744106,L,0,0.000000,-7.744106,L,0,0.000000,-7.744106,L,0,-7.744106,L
CHI_2020_21_G033,0022000531,2021-03-01,CHI vs. DEN,L,-6,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.136960,0.000000,1.136960,-4.863040,L,0,0.000000,-4.863040,L,0,0.000000,-4.863040,L,0,-4.863040,L
CHI_2020_21_G034,0022000548,2021-03-03,CHI @ NOP,W,4,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.956324,0.000000,0.956324,4.956324,W,0,0.000000,4.956324,W,0,0.000000,4.956324,W,0,4.956324,W
CHI_2020_21_G035,0022000572,2021-03-11,CHI vs. PHI,L,-22,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.542319,0.000000,1.542319,-20.457681,L,0,0.000000,-20.457681,L,0,0.000000,-20.457681,L,0,-20.457681,L
CHI_2020_21_G036,0022000582,2021-03-12,CHI vs. MIA,L,-11,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.070183,-0.033752,1.036431,-9.963569,L,0,-0.604167,-10.567735,L,0,-1.208333,-11.171902,L,0,-9.929817,L
CHI_2020_21_G037,0022000600,2021-03-14,CHI vs. TOR,W,23,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.705437,0.000000,0.705437,23.705437,W,0,0.000000,23.705437,W,0,0.000000,23.705437,W,0,23.705437,W
CHI_2020_21_G038,0022000612,2021-03-16,CHI vs. OKC,W,21,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,0.673754,0.000000,0.673754,21.673754,W,0,0.000000,21.673754,W,0,0.000000,21.673754,W,0,21.673754,W
CHI_2020_21_G039,0022000621,2021-03-17,CHI vs. SAS,L,-7,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.102096,0.000000,1.102096,-5.897904,L,0,-0.604167,-6.502071,L,0,-1.208333,-7.106238,L,0,-5.897904,L
CHI_2020_21_G040,0022000637,2021-03-19,CHI @ DEN,L,-4,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.366691,0.000000,1.366691,-2.633309,L,0,0.000000,-2.633309,L,0,0.000000,-2.633309,L,0,-2.633309,L
CHI_2020_21_G041,0022000649,2021-03-21,CHI @ DET,W,14,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,2.188042,0.000000,2.188042,16.188042,W,0,0.000000,16.188042,W,0,0.000000,16.188042,W,0,16.188042,W
CHI_2020_21_G042,0022000656,2021-03-22,CHI vs. UTA,L,-25,1,E_NET_EB,HIGH,0,0,0.000000,0.000000,2.007723,0.000000,2.007723,-22.992277,L,0,-0.604167,-23.596443,L,0,-1.208333,-24.200610,L,0,-22.992277,L
CHI_2020_21_G043,0022000671,2021-03-24,CHI vs. CLE,L,-9,0,E_NET_EB,HIGH,0,0,0.000000,0.000000,1.958853,0.000000,1.958853,-7.041147,L,0,0.000000,-7.041147,L,0,0.000000,-7.041147,L,0,-7.041147,L
