event_id,game_id,date,home,away,team,player,person_id,seconds,start,observed_start_position,comment,pts,plus_minus,official_url
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Alfonzo McKinnie,1628035,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Andre Drummond,203083,1828,1,C,,27,18,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Ben McLemore,203463,629,0,,,3,-4,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Dennis Schroder,203471,2365,1,G,,25,10,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Devontae Cacok,1629719,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Kentavious Caldwell-Pope,203484,2459,1,G,,25,13,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Kostas Antetokounmpo,1628961,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Kyle Kuzma,1628398,2269,1,F,,13,16,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Marc Gasol,201188,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Markieff Morris,202693,2209,1,F,,10,17,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Montrezl Harrell,1626149,1239,0,,,12,-7,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Talen Horton-Tucker,1629659,1343,0,,,8,-4,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,LAL,Wesley Matthews,202083,399,0,,,0,0,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Bojan Bogdanovic,202711,2375,1,F,,19,-16,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Elijah Hughes,1630190,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Ersan Ilyasova,101141,1894,1,C,,20,8,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Georges Niang,1627777,1312,0,,,9,-12,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Jarrell Brantley,1629714,398,0,,,0,-5,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Joe Ingles,204060,2363,1,G,,20,-5,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Jordan Clarkson,203903,2767,1,G,,27,-6,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Juwan Morgan,1629752,1189,0,,,6,-19,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Matt Thomas,1629744,393,0,,,0,-6,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Miye Oni,1629671,129,0,,,0,2,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Royce O'Neale,1626220,2374,1,F,,14,2,https://www.nba.com/game/0022000855/box-score
2021-04-17_LAL_UTA,0022000855,2021-04-17,LAL,UTA,UTA,Trent Forrest,1630235,707,0,,,0,-3,https://www.nba.com/game/0022000855/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Desmond Bane,1630217,1477,0,,,16,18,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Dillon Brooks,1628415,2019,1,F,,21,7,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Grayson Allen,1628960,2034,1,G,,26,7,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Ja Morant,1629630,1888,1,G,,13,9,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,John Konchar,1629723,735,0,,,2,3,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Jonas Valanciunas,202685,1544,1,C,,17,11,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Jontay Porter,1629007,42,0,,,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Killian Tillie,1629681,363,0,,,2,-5,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Kyle Anderson,203937,2016,1,F,,8,9,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Sean McDermott,1630253,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Tim Frazier,204025,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Tyus Jones,1626145,993,0,,,8,4,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MEM,Xavier Tillman,1630214,1292,0,,,15,2,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Bobby Portis,1626171,559,0,,,6,-9,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Brook Lopez,201572,1712,1,C,,17,-3,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Bryn Forbes,1627854,1863,1,G,,19,1,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Giannis Antetokounmpo,203507,1752,1,F,,28,-5,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Jeff Teague,201952,794,0,,,0,-7,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Jordan Nwora,1629670,89,0,,,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Jrue Holiday,201950,2279,1,G,,17,-1,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Khris Middleton,203114,2098,1,F,,16,-18,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Mamadi Diakite,1629603,89,0,,,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,P.J. Tucker,200782,1305,0,,,5,-8,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Pat Connaughton,1626192,1499,0,,,7,-14,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Rodions Kurucs,1629066,89,0,,,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Sam Merrill,1630241,89,0,,,0,0,https://www.nba.com/game/0022000859/box-score
2021-04-17_MIL_MEM,0022000859,2021-04-17,MIL,MEM,MIL,Thanasis Antetokounmpo,203648,183,0,,,0,-1,https://www.nba.com/game/0022000859/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Cameron Johnson,1629661,1473,0,,,5,-24,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Cameron Payne,1626166,1540,0,,,12,-1,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Chris Paul,101108,1340,1,G,,6,-25,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Dario Saric,203967,557,0,,,2,-7,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Deandre Ayton,1629028,1583,1,C,,8,-15,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Devin Booker,1626164,1614,1,G,,15,-4,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,E'Twaun Moore,202734,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Frank Kaminsky,1626163,346,0,,,0,1,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Jae Crowder,203109,1155,1,F,,2,-6,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Jalen Smith,1630188,346,0,,,2,1,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Jevon Carter,1628975,1473,0,,,17,-16,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Langston Galloway,204038,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Mikal Bridges,1628969,1661,1,F,,7,-13,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Torrey Craig,1628470,966,0,,,7,-22,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,PHX,Ty-Shon Alexander,1630234,346,0,,,2,1,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,DeMar DeRozan,201942,0,0,,DND - Rest,0,0,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Dejounte Murray,1627749,1667,1,G,,14,15,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Derrick White,1628401,1545,1,G,,12,15,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Devin Vassell,1630170,1494,0,,,18,17,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Drew Eubanks,1629234,1654,1,C,,13,16,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Gorgui Dieng,203476,1201,0,,,5,10,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Jakob Poeltl,1627751,0,0,,DND - Rest,0,0,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Keita Bates-Diop,1628966,231,0,,,0,-1,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Keldon Johnson,1629640,1752,1,F,,17,18,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Lonnie Walker IV,1629022,1568,0,,,9,20,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Luka Samanic,1629677,1004,1,F,,0,3,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Patty Mills,201988,0,0,,DND - Rest,0,0,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Quinndary Weatherspoon,1629683,231,0,,,2,-1,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Rudy Gay,200752,1400,0,,,19,21,https://www.nba.com/game/0022000860/box-score
2021-04-17_PHX_SAS,0022000860,2021-04-17,PHX,SAS,SAS,Tre Jones,1630200,654,0,,,2,-3,https://www.nba.com/game/0022000860/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Cory Joseph,202709,1972,1,G,,8,-13,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Deividas Sirvydis,1629686,150,0,,,2,-2,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Frank Jackson,1628402,1589,0,,,19,-10,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Hamidou Diallo,1628977,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Isaiah Stewart,1630191,1460,0,,,19,-9,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Jahlil Okafor,1626143,437,0,,,0,-2,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Jerami Grant,203924,1776,1,F,,14,-4,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Josh Jackson,1628367,1743,1,G,,17,-20,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Mason Plumlee,203486,983,1,C,,2,-10,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Saben Lee,1630240,908,0,,,4,-8,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Saddiq Bey,1630180,1451,1,F,,4,-18,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Tyler Cook,1629076,891,0,,,5,-12,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,DET,Wayne Ellington,201961,1040,0,,,6,3,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Alex Len,203458,400,1,C,,8,5,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Anthony Gill,1630264,173,0,,,0,0,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Bradley Beal,203078,2092,1,G,,37,25,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Cassius Winston,1630216,173,0,,,4,0,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Chandler Hutchison,1628990,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Daniel Gafford,1629655,967,0,,,8,0,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Deni Avdija,1630166,1414,1,F,,3,20,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Garrison Mathews,1629726,493,0,,,0,-5,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Isaac Bonga,1629067,344,0,,,0,-8,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Ish Smith,202397,1434,0,,,16,6,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Jordan Bell,1628395,981,0,,,4,6,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Raul Neto,203526,1398,0,,,5,9,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Robin Lopez,201577,1340,0,,,15,16,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Rui Hachimura,1629060,1380,1,F,,6,17,https://www.nba.com/game/0022000856/box-score
2021-04-17_WAS_DET,0022000856,2021-04-17,WAS,DET,WAS,Russell Westbrook,201566,1811,1,G,,15,14,https://www.nba.com/game/0022000856/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Bogdan Bogdanovic,203992,2239,1,G,,23,10,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Brandon Goodwin,1629164,751,0,,,2,-2,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Bruno Fernando,1628981,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Clint Capela,203991,2151,1,C,,25,25,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,John Collins,1628381,1255,1,F,,8,10,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Kevin Huerter,1628989,2412,1,F,,23,27,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Lou Williams,101150,1248,0,,,8,-15,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Nathan Knight,1630233,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Onyeka Okongwu,1630168,446,0,,,2,-13,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Skylar Mays,1630219,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Solomon Hill,203524,1769,0,,,4,4,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,ATL,Trae Young,1629027,2129,1,G,,34,14,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Aaron Holiday,1628988,832,0,,,5,13,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Brian Bowen II,1628968,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Caris LeVert,1627747,1454,1,G,,11,-19,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Cassius Stanley,1630199,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Domantas Sabonis,1627734,1952,1,F,,18,-31,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Edmond Sumner,1628410,1666,0,,,14,17,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Goga Bitadze,1629048,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,JaKarr Sampson,203960,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Jeremy Lamb,203087,1065,0,,,7,10,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Justin Holiday,203200,1347,1,F,,6,-13,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Kelan Martin,1629103,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Malcolm Brogdon,1627763,1874,1,G,,29,-28,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Myles Turner,1626167,2025,1,C,,9,-11,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,Oshae Brissett,1629052,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000861/box-score
2021-04-18_ATL_IND,0022000861,2021-04-18,ATL,IND,IND,T.J. McConnell,204456,2185,0,,,18,2,https://www.nba.com/game/0022000861/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Bismack Biyombo,202687,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Brad Wanamaker,202954,652,0,,,0,-6,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Caleb Martin,1628997,1294,0,,,8,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Cody Martin,1628998,2283,1,G,,5,11,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Cody Zeller,203469,1289,0,,,7,2,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Grant Riller,1630203,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Jalen McDaniels,1629667,1756,1,F,,13,8,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Miles Bridges,1628970,2300,1,F,,19,5,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Nick Richards,1630208,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,P.J. Washington,1629023,2042,0,,,23,8,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Terry Rozier,1626179,2354,1,G,,34,16,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,CHA,Vernon Carey Jr.,1630176,431,1,C,,0,-4,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Anfernee Simons,1629014,1822,0,,,5,6,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,CJ Elleby,1629604,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,CJ McCollum,203468,2395,1,G,,22,-9,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Carmelo Anthony,2546,1687,0,,,24,5,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Damian Lillard,203081,0,0,,DND - Injury/Illness,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Derrick Jones Jr.,1627884,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Enes Freedom,202683,992,0,,,12,-19,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Harry Giles III,1628385,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Jusuf Nurkic,203994,1424,1,C,,12,4,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Nassir Little,1629642,986,0,,,2,-4,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Norman Powell,1626181,2343,1,G,,17,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Robert Covington,203496,1459,1,F,,0,-5,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Rondae Hollis-Jefferson,1626178,1292,1,F,,7,-18,https://www.nba.com/game/0022000362/box-score
2021-04-18_CHA_POR,0022000362,2021-04-18,CHA,POR,POR,Zach Collins,1628380,0,0,,NWT - Injury/Illness,0,0,https://www.nba.com/game/0022000362/box-score
2021-04-18_DAL_SAC,0022000866,2021-04-18,DAL,SAC,DAL,Boban Marjanovic,1626246,0,0,,DNP - Coach's Decision,0,0,https://www.nba.com/game/0022000866/box-score
2021-04-18_DAL_SAC,0022000866,2021-04-18,DAL,SAC,DAL,Dorian Finney-Smith,1627827,2124,1,F,,22,-20,https://www.nba.com/game/0022000866/box-score
2021-04-18_DAL_SAC,0022000866,2021-04-18,DAL,SAC,DAL,Dwight Powell,203939,1002,0,,,0,11,https://www.nba.com/game/0022000866/box-score
