game_id,date,home,away,home_pts,away_pts,home_observed_seconds,away_observed_seconds,inferred_historical_ot,home_seconds_residual,away_seconds_residual,official_reference_url
0022100695,2022-01-22,CLE,OKC,94,87,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-cle-0022100695
0022100696,2022-01-22,MIL,SAC,133,127,14401,14400,0,1,0,https://www.nba.com/game/sac-vs-mil-0022100696
0022100697,2022-01-22,PHX,IND,113,103,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-phx-0022100697
0022100698,2022-01-23,NYK,LAC,110,102,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-nyk-0022100698
0022100699,2022-01-23,WAS,BOS,87,116,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-was-0022100699
0022100700,2022-01-23,MIA,LAL,113,107,14401,14401,0,1,1,https://www.nba.com/game/lal-vs-mia-0022100700
0022100701,2022-01-23,ORL,CHI,114,95,14400,14401,0,0,1,https://www.nba.com/game/chi-vs-orl-0022100701
0022100702,2022-01-23,TOR,POR,105,114,14401,14400,0,1,0,https://www.nba.com/game/por-vs-tor-0022100702
0022100703,2022-01-23,CHA,ATL,91,113,14400,14401,0,0,1,https://www.nba.com/game/atl-vs-cha-0022100703
0022100704,2022-01-23,SAS,PHI,109,115,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-sas-0022100704
0022100705,2022-01-23,DAL,MEM,104,91,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-dal-0022100705
0022100706,2022-01-23,MIN,BKN,136,125,14400,14401,0,0,1,https://www.nba.com/game/bkn-vs-min-0022100706
0022100707,2022-01-23,DEN,DET,117,111,14400,14400,0,0,0,https://www.nba.com/game/det-vs-den-0022100707
0022100708,2022-01-23,GSW,UTA,94,92,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-gsw-0022100708
0022100709,2022-01-24,CLE,NYK,95,93,14399,14400,0,-1,0,https://www.nba.com/game/nyk-vs-cle-0022100709
0022100712,2022-01-24,NOP,IND,117,113,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-nop-0022100712
0022100713,2022-01-24,PHX,UTA,115,109,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-phx-0022100713
0022100730,2022-01-24,OKC,CHI,110,111,14402,14401,0,2,1,https://www.nba.com/game/chi-vs-okc-0022100730
0022100454,2022-01-25,PHI,NOP,117,107,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-phi-0022100454
0022100714,2022-01-25,DET,DEN,105,110,14400,14400,0,0,0,https://www.nba.com/game/den-vs-det-0022100714
0022100715,2022-01-25,TOR,CHA,125,113,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-tor-0022100715
0022100716,2022-01-25,WAS,LAC,115,116,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-was-0022100716
0022100717,2022-01-25,BOS,SAC,128,75,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-bos-0022100717
0022100718,2022-01-25,BKN,LAL,96,106,14401,14401,0,1,1,https://www.nba.com/game/lal-vs-bkn-0022100718
0022100719,2022-01-25,HOU,SAS,104,134,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-hou-0022100719
0022100720,2022-01-25,GSW,DAL,130,92,14401,14400,0,1,0,https://www.nba.com/game/dal-vs-gsw-0022100720
0022100721,2022-01-25,POR,MIN,107,109,14400,14400,0,0,0,https://www.nba.com/game/min-vs-por-0022100721
0022100453,2022-01-26,BKN,DEN,118,124,14401,14401,0,1,1,https://www.nba.com/game/den-vs-bkn-0022100453
0022100472,2022-01-26,CHI,TOR,111,105,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-chi-0022100472
0022100722,2022-01-26,CLE,MIL,115,99,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-cle-0022100722
0022100723,2022-01-26,IND,CHA,126,158,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-ind-0022100723
0022100724,2022-01-26,ORL,LAC,102,111,14401,14400,0,1,0,https://www.nba.com/game/lac-vs-orl-0022100724
0022100725,2022-01-26,ATL,SAC,121,104,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-atl-0022100725
0022100727,2022-01-26,MIA,NYK,110,96,14399,14400,0,-1,0,https://www.nba.com/game/nyk-vs-mia-0022100727
0022100728,2022-01-26,SAS,MEM,110,118,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-sas-0022100728
0022100731,2022-01-26,UTA,PHX,97,105,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-uta-0022100731
0022100732,2022-01-26,POR,DAL,112,132,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-por-0022100732
0022100733,2022-01-27,PHI,LAL,105,87,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-phi-0022100733
0022100734,2022-01-27,GSW,MIN,124,115,14401,14400,0,1,0,https://www.nba.com/game/min-vs-gsw-0022100734
0022100729,2022-01-28,NOP,DEN,105,116,14400,14400,0,0,0,https://www.nba.com/game/den-vs-nop-0022100729
0022100735,2022-01-28,CHA,LAL,117,114,14401,14400,0,1,0,https://www.nba.com/game/lal-vs-cha-0022100735
0022100736,2022-01-28,ORL,DET,119,103,14400,14400,0,0,0,https://www.nba.com/game/det-vs-orl-0022100736
0022100737,2022-01-28,ATL,BOS,108,92,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-atl-0022100737
0022100738,2022-01-28,MIA,LAC,121,114,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-mia-0022100738
0022100739,2022-01-28,HOU,POR,110,125,14400,14400,0,0,0,https://www.nba.com/game/por-vs-hou-0022100739
0022100740,2022-01-28,MEM,UTA,119,109,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-mem-0022100740
0022100741,2022-01-28,OKC,IND,110,113,15901,15901,1,1,1,https://www.nba.com/game/ind-vs-okc-0022100741
0022100742,2022-01-28,SAS,CHI,131,122,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-sas-0022100742
0022100743,2022-01-28,PHX,MIN,134,124,14401,14400,0,1,0,https://www.nba.com/game/min-vs-phx-0022100743
0022100744,2022-01-28,MIL,NYK,123,108,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-mil-0022100744
0022100745,2022-01-29,NOP,BOS,97,107,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-nop-0022100745
0022100746,2022-01-29,DAL,IND,132,105,14400,14401,0,0,1,https://www.nba.com/game/ind-vs-dal-0022100746
0022100747,2022-01-29,PHI,SAC,103,101,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-phi-0022100747
0022100748,2022-01-29,MIA,TOR,120,124,18900,18900,3,0,0,https://www.nba.com/game/tor-vs-mia-0022100748
0022100749,2022-01-29,MEM,WAS,115,95,14400,14400,0,0,0,https://www.nba.com/game/was-vs-mem-0022100749
0022100750,2022-01-29,GSW,BKN,110,106,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-gsw-0022100750
0022100751,2022-01-30,ATL,LAL,129,121,14400,14401,0,0,1,https://www.nba.com/game/lal-vs-atl-0022100751
0022100752,2022-01-30,CHA,LAC,90,115,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-cha-0022100752
0022100753,2022-01-30,CHI,POR,130,116,14400,14400,0,0,0,https://www.nba.com/game/por-vs-chi-0022100753
0022100754,2022-01-30,DET,CLE,115,105,14400,14401,0,0,1,https://www.nba.com/game/cle-vs-det-0022100754
0022100755,2022-01-30,ORL,DAL,110,108,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-orl-0022100755
0022100756,2022-01-30,MIL,DEN,100,136,14400,14402,0,0,2,https://www.nba.com/game/den-vs-mil-0022100756
0022100757,2022-01-30,MIN,UTA,126,106,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-min-0022100757
0022100758,2022-01-30,PHX,SAS,115,110,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-phx-0022100758
0022100759,2022-01-31,CLE,NOP,93,90,14399,14401,0,-1,1,https://www.nba.com/game/nop-vs-cle-0022100759
0022100760,2022-01-31,IND,LAC,122,116,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-ind-0022100760
0022100761,2022-01-31,PHI,MEM,122,119,15900,15900,1,0,0,https://www.nba.com/game/mem-vs-phi-0022100761
0022100762,2022-01-31,BOS,MIA,122,92,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-bos-0022100762
0022100763,2022-01-31,NYK,SAC,116,96,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-nyk-0022100763
0022100764,2022-01-31,HOU,GSW,108,122,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-hou-0022100764
0022100765,2022-01-31,OKC,POR,98,81,14400,14400,0,0,0,https://www.nba.com/game/por-vs-okc-0022100765
0022100767,2022-01-31,ATL,TOR,100,106,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-atl-0022100767
0022100766,2022-02-01,DET,NOP,101,111,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-det-0022100766
0022100768,2022-02-01,MIL,WAS,112,98,14400,14401,0,0,1,https://www.nba.com/game/was-vs-mil-0022100768
0022100769,2022-02-01,CHI,ORL,126,115,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-chi-0022100769
0022100770,2022-02-01,MIN,DEN,130,115,14400,14400,0,0,0,https://www.nba.com/game/den-vs-min-0022100770
0022100771,2022-02-01,SAS,GSW,120,124,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-sas-0022100771
0022100772,2022-02-01,PHX,BKN,121,111,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-phx-0022100772
0022100784,2022-02-01,TOR,MIA,110,106,14401,14400,0,1,0,https://www.nba.com/game/mia-vs-tor-0022100784
0022100773,2022-02-02,IND,ORL,118,119,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-ind-0022100773
0022100774,2022-02-02,PHI,WAS,103,106,14400,14400,0,0,0,https://www.nba.com/game/was-vs-phi-0022100774
0022100775,2022-02-02,BOS,CHA,113,107,14401,14400,0,1,0,https://www.nba.com/game/cha-vs-bos-0022100775
0022100776,2022-02-02,NYK,MEM,108,120,14401,14400,0,1,0,https://www.nba.com/game/mem-vs-nyk-0022100776
0022100777,2022-02-02,HOU,CLE,115,104,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-hou-0022100777
0022100778,2022-02-02,DAL,OKC,114,120,15900,15901,1,0,1,https://www.nba.com/game/okc-vs-dal-0022100778
0022100779,2022-02-02,UTA,DEN,108,104,14400,14400,0,0,0,https://www.nba.com/game/den-vs-uta-0022100779
0022100780,2022-02-02,SAC,BKN,112,101,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-sac-0022100780
0022100781,2022-02-02,LAL,POR,99,94,14400,14401,0,0,1,https://www.nba.com/game/por-vs-lal-0022100781
0022100430,2022-02-03,TOR,CHI,127,120,15900,15900,1,0,0,https://www.nba.com/game/chi-vs-tor-0022100430
0022100521,2022-02-03,SAS,MIA,95,112,14400,14399,0,0,-1,https://www.nba.com/game/mia-vs-sas-0022100521
0022100782,2022-02-03,DET,MIN,117,128,14400,14400,0,0,0,https://www.nba.com/game/min-vs-det-0022100782
0022100783,2022-02-03,ATL,PHX,124,115,14400,14401,0,0,1,https://www.nba.com/game/phx-vs-atl-0022100783
0022100785,2022-02-03,GSW,SAC,126,114,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-gsw-0022100785
0022100786,2022-02-03,LAC,LAL,111,110,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-lac-0022100786
0022100787,2022-02-04,CHA,CLE,101,102,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-cha-0022100787
0022100788,2022-02-04,DET,BOS,93,102,14400,14402,0,0,2,https://www.nba.com/game/bos-vs-det-0022100788
0022100789,2022-02-04,IND,CHI,115,122,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-ind-0022100789
0022100790,2022-02-04,TOR,ATL,125,114,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-tor-0022100790
0022100791,2022-02-04,DAL,PHI,107,98,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-dal-0022100791
0022100792,2022-02-04,SAS,HOU,131,106,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-sas-0022100792
0022100793,2022-02-04,UTA,BKN,125,102,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-uta-0022100793
0022100794,2022-02-04,DEN,NOP,105,113,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-den-0022100794
0022100795,2022-02-04,POR,OKC,93,96,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-por-0022100795
0022100796,2022-02-05,ORL,MEM,115,135,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-orl-0022100796
0022100797,2022-02-05,CHA,MIA,86,104,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-cha-0022100797
0022100798,2022-02-05,WAS,PHX,80,95,14401,14401,0,1,1,https://www.nba.com/game/phx-vs-was-0022100798
0022100799,2022-02-05,LAL,NYK,122,115,15900,15900,1,0,0,https://www.nba.com/game/nyk-vs-lal-0022100799
0022100800,2022-02-05,POR,MIL,108,137,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-por-0022100800
0022100801,2022-02-05,SAC,OKC,113,103,14401,14400,0,1,0,https://www.nba.com/game/okc-vs-sac-0022100801
0022100802,2022-02-06,CHI,PHI,108,119,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-chi-0022100802
0022100803,2022-02-06,MIN,DET,118,105,14400,14401,0,0,1,https://www.nba.com/game/det-vs-min-0022100803
0022100804,2022-02-06,DEN,BKN,124,104,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-den-0022100804
0022100805,2022-02-06,CLE,IND,98,85,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-cle-0022100805
0022100806,2022-02-06,ORL,BOS,83,116,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-orl-0022100806
0022100807,2022-02-06,DAL,ATL,103,94,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-dal-0022100807
0022100808,2022-02-06,HOU,NOP,107,120,14400,14401,0,0,1,https://www.nba.com/game/nop-vs-hou-0022100808
0022100809,2022-02-06,LAC,MIL,113,137,14400,14399,0,0,-1,https://www.nba.com/game/mil-vs-lac-0022100809
0022100810,2022-02-07,CHA,TOR,101,116,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-cha-0022100810
0022100811,2022-02-07,WAS,MIA,100,121,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-was-0022100811
0022100812,2022-02-07,CHI,PHX,124,127,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-chi-0022100812
0022100813,2022-02-07,OKC,GSW,98,110,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-okc-0022100813
0022100814,2022-02-07,UTA,NYK,113,104,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-uta-0022100814
0022100815,2022-02-08,PHI,PHX,109,114,14400,14400,0,0,0,https://www.nba.com/game/phx-vs-phi-0022100815
0022100816,2022-02-08,ATL,IND,133,112,14400,14401,0,0,1,https://www.nba.com/game/ind-vs-atl-0022100816
0022100817,2022-02-08,BKN,BOS,91,126,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-bkn-0022100817
0022100818,2022-02-08,MEM,LAC,135,109,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-mem-0022100818
0022100819,2022-02-08,NOP,HOU,110,97,14400,14399,0,0,-1,https://www.nba.com/game/hou-vs-nop-0022100819
0022100820,2022-02-08,DAL,DET,116,86,14400,14400,0,0,0,https://www.nba.com/game/det-vs-dal-0022100820
0022100821,2022-02-08,DEN,NYK,132,115,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-den-0022100821
0022100822,2022-02-08,LAL,MIL,116,131,14401,14400,0,1,0,https://www.nba.com/game/mil-vs-lal-0022100822
0022100823,2022-02-08,POR,ORL,95,113,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-por-0022100823
0022100824,2022-02-08,SAC,MIN,114,134,14400,14400,0,0,0,https://www.nba.com/game/min-vs-sac-0022100824
0022100825,2022-02-09,CLE,SAS,105,92,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-cle-0022100825
0022100826,2022-02-09,CHA,CHI,109,121,14400,14400,0,0,0,https://www.nba.com/game/chi-vs-cha-0022100826
0022100827,2022-02-09,OKC,TOR,98,117,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-okc-0022100827
0022100828,2022-02-09,UTA,GSW,111,85,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-uta-0022100828
0022100829,2022-02-09,POR,LAL,107,105,14400,14400,0,0,0,https://www.nba.com/game/lal-vs-por-0022100829
0022100830,2022-02-09,SAC,MIN,132,119,14400,14401,0,0,1,https://www.nba.com/game/min-vs-sac-0022100830
0022100831,2022-02-10,DET,MEM,107,132,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-det-0022100831
0022100832,2022-02-10,WAS,BKN,113,112,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-was-0022100832
0022100833,2022-02-10,NOP,MIA,97,112,14402,14400,0,2,0,https://www.nba.com/game/mia-vs-nop-0022100833
0022100834,2022-02-10,HOU,TOR,120,139,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-hou-0022100834
0022100835,2022-02-10,DAL,LAC,112,105,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-dal-0022100835
0022100836,2022-02-10,PHX,MIL,131,107,14400,14400,0,0,0,https://www.nba.com/game/mil-vs-phx-0022100836
0022100837,2022-02-10,GSW,NYK,114,116,14401,14401,0,1,1,https://www.nba.com/game/nyk-vs-gsw-0022100837
0022100838,2022-02-11,DET,CHA,119,141,14400,14400,0,0,0,https://www.nba.com/game/cha-vs-det-0022100838
0022100839,2022-02-11,IND,CLE,113,120,14400,14399,0,0,-1,https://www.nba.com/game/cle-vs-ind-0022100839
0022100840,2022-02-11,PHI,OKC,100,87,14403,14400,0,3,0,https://www.nba.com/game/okc-vs-phi-0022100840
0022100841,2022-02-11,ATL,SAS,121,136,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-atl-0022100841
0022100842,2022-02-11,BOS,DEN,108,102,14400,14400,0,0,0,https://www.nba.com/game/den-vs-bos-0022100842
0022100843,2022-02-11,CHI,MIN,134,122,14400,14400,0,0,0,https://www.nba.com/game/min-vs-chi-0022100843
0022100844,2022-02-11,UTA,ORL,114,99,14401,14400,0,1,0,https://www.nba.com/game/orl-vs-uta-0022100844
0022100845,2022-02-12,POR,NYK,112,103,14400,14400,0,0,0,https://www.nba.com/game/nyk-vs-por-0022100845
0022100846,2022-02-12,CHA,MEM,118,125,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-cha-0022100846
0022100847,2022-02-12,WAS,SAC,110,123,14400,14401,0,0,1,https://www.nba.com/game/sac-vs-was-0022100847
0022100848,2022-02-12,NOP,SAS,114,124,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-nop-0022100848
0022100849,2022-02-12,PHI,CLE,103,93,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-phi-0022100849
0022100850,2022-02-12,TOR,DEN,109,110,14400,14400,0,0,0,https://www.nba.com/game/den-vs-tor-0022100850
0022100851,2022-02-12,MIA,BKN,115,111,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-mia-0022100851
0022100852,2022-02-12,CHI,OKC,106,101,14400,14400,0,0,0,https://www.nba.com/game/okc-vs-chi-0022100852
0022100853,2022-02-12,DAL,LAC,97,99,14400,14401,0,0,1,https://www.nba.com/game/lac-vs-dal-0022100853
0022100854,2022-02-12,GSW,LAL,117,115,14401,14400,0,1,0,https://www.nba.com/game/lal-vs-gsw-0022100854
0022100855,2022-02-12,PHX,ORL,132,105,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-phx-0022100855
0022100856,2022-02-13,BOS,ATL,105,95,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-bos-0022100856
0022100857,2022-02-13,IND,MIN,120,129,14400,14400,0,0,0,https://www.nba.com/game/min-vs-ind-0022100857
0022100858,2022-02-14,WAS,DET,103,94,14400,14400,0,0,0,https://www.nba.com/game/det-vs-was-0022100858
0022100859,2022-02-14,BKN,SAC,109,85,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-bkn-0022100859
0022100860,2022-02-14,NYK,OKC,123,127,15900,15900,1,0,0,https://www.nba.com/game/okc-vs-nyk-0022100860
0022100861,2022-02-14,CHI,SAS,120,109,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-chi-0022100861
0022100862,2022-02-14,MIL,POR,107,122,14400,14400,0,0,0,https://www.nba.com/game/por-vs-mil-0022100862
0022100863,2022-02-14,NOP,TOR,120,90,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-nop-0022100863
0022100864,2022-02-14,DEN,ORL,121,111,14400,14400,0,0,0,https://www.nba.com/game/orl-vs-den-0022100864
0022100865,2022-02-14,UTA,HOU,135,101,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-uta-0022100865
0022100866,2022-02-14,LAC,GSW,119,104,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-lac-0022100866
0022100867,2022-02-15,ATL,CLE,124,116,14400,14400,0,0,0,https://www.nba.com/game/cle-vs-atl-0022100867
0022100868,2022-02-15,MIA,DAL,99,107,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-mia-0022100868
0022100869,2022-02-15,PHI,BOS,87,135,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-phi-0022100869
0022100870,2022-02-15,MIL,IND,128,119,14400,14400,0,0,0,https://www.nba.com/game/ind-vs-mil-0022100870
0022100871,2022-02-15,MIN,CHA,126,120,15900,15900,1,0,0,https://www.nba.com/game/cha-vs-min-0022100871
0022100872,2022-02-15,NOP,MEM,109,121,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-nop-0022100872
0022100873,2022-02-15,PHX,LAC,103,96,14401,14400,0,1,0,https://www.nba.com/game/lac-vs-phx-0022100873
0022100874,2022-02-16,ORL,ATL,109,130,14400,14400,0,0,0,https://www.nba.com/game/atl-vs-orl-0022100874
0022100875,2022-02-16,BOS,DET,111,112,14400,14400,0,0,0,https://www.nba.com/game/det-vs-bos-0022100875
0022100876,2022-02-16,IND,WAS,113,108,14400,14400,0,0,0,https://www.nba.com/game/was-vs-ind-0022100876
0022100877,2022-02-16,NYK,BKN,106,111,14400,14400,0,0,0,https://www.nba.com/game/bkn-vs-nyk-0022100877
0022100878,2022-02-16,CHI,SAC,125,118,14401,14400,0,1,0,https://www.nba.com/game/sac-vs-chi-0022100878
0022100879,2022-02-16,MEM,POR,119,123,14400,14400,0,0,0,https://www.nba.com/game/por-vs-mem-0022100879
0022100880,2022-02-16,MIN,TOR,91,103,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-min-0022100880
0022100881,2022-02-16,OKC,SAS,106,114,14400,14400,0,0,0,https://www.nba.com/game/sas-vs-okc-0022100881
0022100882,2022-02-16,PHX,HOU,124,121,14401,14400,0,1,0,https://www.nba.com/game/hou-vs-phx-0022100882
0022100883,2022-02-16,GSW,DEN,116,117,14400,14400,0,0,0,https://www.nba.com/game/den-vs-gsw-0022100883
0022100884,2022-02-16,LAL,UTA,106,101,14400,14400,0,0,0,https://www.nba.com/game/uta-vs-lal-0022100884
0022100464,2022-02-17,BKN,WAS,103,117,14400,14400,0,0,0,https://www.nba.com/game/was-vs-bkn-0022100464
0022100885,2022-02-17,CHA,MIA,107,111,17400,17400,2,0,0,https://www.nba.com/game/mia-vs-cha-0022100885
0022100886,2022-02-17,NOP,DAL,118,125,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-nop-0022100886
0022100887,2022-02-17,MIL,PHI,120,123,14402,14402,0,2,2,https://www.nba.com/game/phi-vs-mil-0022100887
0022100888,2022-02-17,LAC,HOU,142,111,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-lac-0022100888
0022100889,2022-02-24,DET,CLE,106,103,14401,14400,0,1,0,https://www.nba.com/game/cle-vs-det-0022100889
0022100890,2022-02-24,BKN,BOS,106,129,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-bkn-0022100890
0022100891,2022-02-24,CHI,ATL,112,108,14402,14401,0,2,1,https://www.nba.com/game/atl-vs-chi-0022100891
0022100892,2022-02-24,MIN,MEM,119,114,14400,14400,0,0,0,https://www.nba.com/game/mem-vs-min-0022100892
0022100893,2022-02-24,OKC,PHX,104,124,14399,14400,0,-1,0,https://www.nba.com/game/phx-vs-okc-0022100893
0022100894,2022-02-24,POR,GSW,95,132,14400,14400,0,0,0,https://www.nba.com/game/gsw-vs-por-0022100894
0022100895,2022-02-24,SAC,DEN,110,128,14400,14400,0,0,0,https://www.nba.com/game/den-vs-sac-0022100895
0022100896,2022-02-25,CHA,TOR,125,93,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-cha-0022100896
0022100897,2022-02-25,IND,OKC,125,129,15900,15900,1,0,0,https://www.nba.com/game/okc-vs-ind-0022100897
0022100898,2022-02-25,ORL,HOU,119,111,14400,14400,0,0,0,https://www.nba.com/game/hou-vs-orl-0022100898
0022100899,2022-02-25,WAS,SAS,153,157,17401,17400,2,1,0,https://www.nba.com/game/sas-vs-was-0022100899
0022100900,2022-02-25,NYK,MIA,100,115,14400,14400,0,0,0,https://www.nba.com/game/mia-vs-nyk-0022100900
0022100901,2022-02-25,MIN,PHI,102,133,14400,14401,0,0,1,https://www.nba.com/game/phi-vs-min-0022100901
0022100902,2022-02-25,PHX,NOP,102,117,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-phx-0022100902
0022100903,2022-02-25,UTA,DAL,114,109,14400,14400,0,0,0,https://www.nba.com/game/dal-vs-uta-0022100903
0022100904,2022-02-25,LAL,LAC,102,105,14400,14401,0,0,1,https://www.nba.com/game/lac-vs-lal-0022100904
0022100905,2022-02-26,DET,BOS,104,113,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-det-0022100905
0022100906,2022-02-26,ATL,TOR,127,100,14401,14400,0,1,0,https://www.nba.com/game/tor-vs-atl-0022100906
0022100907,2022-02-26,CLE,WAS,92,86,14400,14400,0,0,0,https://www.nba.com/game/was-vs-cle-0022100907
0022100908,2022-02-26,MIA,SAS,133,129,14400,14402,0,0,2,https://www.nba.com/game/sas-vs-mia-0022100908
0022100909,2022-02-26,CHI,MEM,110,116,14400,14399,0,0,-1,https://www.nba.com/game/mem-vs-chi-0022100909
0022100910,2022-02-26,MIL,BKN,123,126,14400,14401,0,0,1,https://www.nba.com/game/bkn-vs-mil-0022100910
0022100911,2022-02-26,DEN,SAC,115,110,14400,14400,0,0,0,https://www.nba.com/game/sac-vs-den-0022100911
0022100912,2022-02-27,NYK,PHI,109,125,14400,14400,0,0,0,https://www.nba.com/game/phi-vs-nyk-0022100912
0022100913,2022-02-27,PHX,UTA,114,118,14401,14400,0,1,0,https://www.nba.com/game/uta-vs-phx-0022100913
0022100914,2022-02-27,IND,BOS,128,107,14400,14400,0,0,0,https://www.nba.com/game/bos-vs-ind-0022100914
0022100915,2022-02-27,CHA,DET,126,127,15900,15901,1,0,1,https://www.nba.com/game/det-vs-cha-0022100915
0022100916,2022-02-27,HOU,LAC,98,99,14400,14400,0,0,0,https://www.nba.com/game/lac-vs-hou-0022100916
0022100917,2022-02-27,GSW,DAL,101,107,14399,14400,0,-1,0,https://www.nba.com/game/dal-vs-gsw-0022100917
0022100918,2022-02-27,POR,DEN,92,124,14400,14400,0,0,0,https://www.nba.com/game/den-vs-por-0022100918
0022100919,2022-02-27,LAL,NOP,95,123,14400,14400,0,0,0,https://www.nba.com/game/nop-vs-lal-0022100919
0022100726,2022-02-28,BKN,TOR,97,133,14400,14400,0,0,0,https://www.nba.com/game/tor-vs-bkn-0022100726
