event_id,date,home,away,actual_margin,home_policy,away_policy,contact_status,direct_seed_cases,playin_field_cases,chicago_rank_cases,seed_order_cases,draft_record_group_cases,later_tie_cases,priority,impact_status,selected
2021-04-14_MIN_MIL,2021-04-14,MIN,MIL,25,MIN_RIVAL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_CHA_CLE,2021-04-14,CHA,CLE,13,CHA_EDWARDS_TERRY,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D01;D07,D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-14_PHI_BKN,2021-04-14,PHI,BKN,6,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_TOR_SAS,2021-04-14,TOR,SAS,5,TOR_POWELL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_DET_LAC,2021-04-14,DET,LAC,2,DET_PATRICK_KIRA,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-14_NOP_NYK,2021-04-14,NOP,NYK,10,NOP_HAYES,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_OKC_GSW,2021-04-14,OKC,GSW,38,INCUMBENT_CONDITIONAL,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_HOU_IND,2021-04-14,HOU,IND,8,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_DEN_MIA,2021-04-14,DEN,MIA,17,DEN_GORDON_A,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-14_SAC_WAS,2021-04-14,SAC,WAS,12,INCUMBENT_CONDITIONAL,WAS_TRENT_BROWN,DIRECT_ROSTER_CONTACT,,D01,,D01,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-15_ATL_MIL,2021-04-15,ATL,MIL,11,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D02;D04;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-15_CLE_GSW,2021-04-15,CLE,GSW,18,INCUMBENT_CONDITIONAL,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,,D01;D04;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-15_LAL_BOS,2021-04-15,LAL,BOS,8,LAL_AD_CORE,BOS_FOURNIER_PATH,TRANSACTION_DEPENDENCY,,,,D02;D04;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-15_PHX_SAC,2021-04-15,PHX,SAC,8,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-16_UTA_IND,2021-04-16,UTA,IND,8,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-16_DET_OKC,2021-04-16,DET,OKC,6,DET_PATRICK_KIRA,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-16_PHI_LAC,2021-04-16,PHI,LAC,3,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-16_BKN_CHA,2021-04-16,BKN,CHA,15,INCUMBENT_CONDITIONAL,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,,D01;D07,D05;D06;D07,D01;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-16_TOR_ORL,2021-04-16,TOR,ORL,11,TOR_POWELL,ORL_VUCEVIC_GORDON_A,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-16_MIN_MIA,2021-04-16,MIN,MIA,8,MIN_RIVAL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-16_HOU_DEN,2021-04-16,HOU,DEN,29,INCUMBENT_CONDITIONAL,DEN_GORDON_A,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-16_DAL_NYK,2021-04-16,DAL,NYK,8,DAL_HAMPTON,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-17_LAL_UTA,2021-04-17,LAL,UTA,12,LAL_AD_CORE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,D02;D07,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-17_WAS_DET,2021-04-17,WAS,DET,21,WAS_TRENT_BROWN,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,,D01,,D01,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-17_BOS_GSW,2021-04-17,BOS,GSW,5,BOS_FOURNIER_PATH,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,D01;D05,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-17_MIL_MEM,2021-04-17,MIL,MEM,13,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D03,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-17_PHX_SAS,2021-04-17,PHX,SAS,26,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-18_NYK_NOP,2021-04-18,NYK,NOP,10,INCUMBENT_CONDITIONAL,NOP_HAYES,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-18_ATL_IND,2021-04-18,ATL,IND,12,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-18_MIA_BKN,2021-04-18,MIA,BKN,2,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-18_ORL_HOU,2021-04-18,ORL,HOU,4,ORL_VUCEVIC_GORDON_A,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-18_CHA_POR,2021-04-18,CHA,POR,8,CHA_EDWARDS_TERRY,POR_NO_POWELL_HOOD,DIRECT_ROSTER_CONTACT,D02;D07,D03;D04;D05;D06,,D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-18_TOR_OKC,2021-04-18,TOR,OKC,6,TOR_POWELL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-18_DAL_SAC,2021-04-18,DAL,SAC,14,DAL_HAMPTON,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-18_LAC_MIN,2021-04-18,LAC,MIN,19,INCUMBENT_CONDITIONAL,MIN_RIVAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-19_DET_CLE,2021-04-19,DET,CLE,4,DET_PATRICK_KIRA,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-19_PHI_GSW,2021-04-19,PHI,GSW,11,INCUMBENT_CONDITIONAL,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,,D01;D04;D05,D01;D02;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-19_IND_SAS,2021-04-19,IND,SAS,15,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-19_WAS_OKC,2021-04-19,WAS,OKC,12,WAS_TRENT_BROWN,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D01,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-19_MIL_PHX,2021-04-19,MIL,PHX,1,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-19_MIA_HOU,2021-04-19,MIA,HOU,22,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-19_DEN_MEM,2021-04-19,DEN,MEM,2,DEN_GORDON_A,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-19_LAL_UTA,2021-04-19,LAL,UTA,14,LAL_AD_CORE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-20_NYK_CHA,2021-04-20,NYK,CHA,12,INCUMBENT_CONDITIONAL,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,,D01;D07,D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-20_NOP_BKN,2021-04-20,NOP,BKN,5,NOP_HAYES,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-20_ATL_ORL,2021-04-20,ATL,ORL,16,INCUMBENT_CONDITIONAL,ORL_VUCEVIC_GORDON_A,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-20_SAC_MIN,2021-04-20,SAC,MIN,14,INCUMBENT_CONDITIONAL,MIN_RIVAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-21_WAS_GSW,2021-04-21,WAS,GSW,4,WAS_TRENT_BROWN,GSW_WIGGINS_HUTCHISON_INACTIVE,DIRECT_ROSTER_CONTACT,D01;D05,D01,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-21_TOR_BKN,2021-04-21,TOR,BKN,11,TOR_POWELL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-21_PHI_PHX,2021-04-21,PHI,PHX,3,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-21_IND_OKC,2021-04-21,IND,OKC,6,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-21_NYK_ATL,2021-04-21,NYK,ATL,10,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-21_HOU_UTA,2021-04-21,HOU,UTA,23,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-21_DAL_DET,2021-04-21,DAL,DET,10,DAL_HAMPTON,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-21_SAS_MIA,2021-04-21,SAS,MIA,20,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-21_LAC_MEM,2021-04-21,LAC,MEM,12,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,D01;D03;D05,,,D01;D03;D04;D05,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-21_SAC_MIN,2021-04-21,SAC,MIN,3,INCUMBENT_CONDITIONAL,MIN_RIVAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-22_BOS_PHX,2021-04-22,BOS,PHX,13,BOS_FOURNIER_PATH,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-22_ORL_NOP,2021-04-22,ORL,NOP,35,ORL_VUCEVIC_GORDON_A,NOP_HAYES,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-22_MIL_PHI,2021-04-22,MIL,PHI,7,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-22_SAS_DET,2021-04-22,SAS,DET,15,INCUMBENT_CONDITIONAL,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-22_DAL_LAL,2021-04-22,DAL,LAL,5,DAL_HAMPTON,LAL_AD_CORE,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-23_BKN_BOS,2021-04-23,BKN,BOS,5,INCUMBENT_CONDITIONAL,BOS_FOURNIER_PATH,TRANSACTION_DEPENDENCY,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-23_ATL_MIA,2021-04-23,ATL,MIA,15,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-23_HOU_LAC,2021-04-23,HOU,LAC,5,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-23_CHA_CLE,2021-04-23,CHA,CLE,6,CHA_EDWARDS_TERRY,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,,D03;D04;D05;D06,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-23_OKC_WAS,2021-04-23,OKC,WAS,20,INCUMBENT_CONDITIONAL,WAS_TRENT_BROWN,DIRECT_ROSTER_CONTACT,,D01,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-23_GSW_DEN,2021-04-23,GSW,DEN,21,GSW_WIGGINS_HUTCHISON_INACTIVE,DEN_GORDON_A,DIRECT_ROSTER_CONTACT,,,,D01;D04;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-24_NYK_TOR,2021-04-24,NYK,TOR,17,INCUMBENT_CONDITIONAL,TOR_POWELL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-24_MIL_PHI,2021-04-24,MIL,PHI,38,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,,D01;D02,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-24_IND_DET,2021-04-24,IND,DET,6,INCUMBENT_CONDITIONAL,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,,,,D02;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-24_DAL_LAL,2021-04-24,DAL,LAL,15,DAL_HAMPTON,LAL_AD_CORE,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-24_UTA_MIN,2021-04-24,UTA,MIN,5,INCUMBENT_CONDITIONAL,MIN_RIVAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-24_DEN_HOU,2021-04-24,DEN,HOU,13,DEN_GORDON_A,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-25_CHA_BOS,2021-04-25,CHA,BOS,21,CHA_EDWARDS_TERRY,BOS_FOURNIER_PATH,DIRECT_ROSTER_CONTACT,,D03;D04;D05;D06,,D03;D04;D05;D06,D01;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-25_BKN_PHX,2021-04-25,BKN,PHX,9,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-25_POR_MEM,2021-04-25,POR,MEM,7,POR_NO_POWELL_HOOD,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D02;D07,,,D02;D03;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-25_WAS_CLE,2021-04-25,WAS,CLE,9,WAS_TRENT_BROWN,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D01,,D01,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-25_ATL_MIL,2021-04-25,ATL,MIL,7,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-25_ORL_IND,2021-04-25,ORL,IND,19,ORL_VUCEVIC_GORDON_A,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-25_GSW_SAC,2021-04-25,GSW,SAC,4,GSW_WIGGINS_HUTCHISON_INACTIVE,INCUMBENT_CONDITIONAL,TRANSACTION_DEPENDENCY,,,,D01;D04;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-26_PHI_OKC,2021-04-26,PHI,OKC,31,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-26_ORL_LAL,2021-04-26,ORL,LAL,11,ORL_VUCEVIC_GORDON_A,LAL_AD_CORE,DIRECT_ROSTER_CONTACT,D02;D07,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-26_DET_ATL,2021-04-26,DET,ATL,14,DET_PATRICK_KIRA,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D02;D04;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-26_NYK_PHX,2021-04-26,NYK,PHX,8,INCUMBENT_CONDITIONAL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,,D01;D03;D05,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-26_TOR_CLE,2021-04-26,TOR,CLE,16,TOR_POWELL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-26_NOP_LAC,2021-04-26,NOP,LAC,17,NOP_HAYES,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,REMAINING_SEASON_POLICY,NOT_CALCULATED,False
2021-04-26_MIN_UTA,2021-04-26,MIN,UTA,1,MIN_RIVAL,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,CLOSE80_PAIRED_INPUT,NOT_CALCULATED,False
2021-04-26_DEN_MEM,2021-04-26,DEN,MEM,24,DEN_GORDON_A,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-26_SAC_DAL,2021-04-26,SAC,DAL,7,INCUMBENT_CONDITIONAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,D01;D03;D05,,,D01;D02;D03;D04;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
2021-04-27_CHA_MIL,2021-04-27,CHA,MIL,10,CHA_EDWARDS_TERRY,INCUMBENT_CONDITIONAL,DIRECT_ROSTER_CONTACT,,D01;D07,D05;D06;D07,D01;D05;D06;D07,D01;D02;D03;D04;D05;D06;D07,,LARGE_MARGIN_BOUNDARY,NOT_CALCULATED,False
