id,date,home,away,winner,margin,contact_status,direct_reasons,dependency_reasons,impact_status,selected,changes_CHI_rank_in_one_flip_screen,review_priority
2021-02-23_ORL_DET,2021-02-23,ORL,DET,DET,12,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_CLE_ATL,2021-02-23,CLE,ATL,CLE,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_BKN_SAC,2021-02-23,BKN,SAC,BKN,9,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_NYK_GSW,2021-02-23,NYK,GSW,GSW,8,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_DAL_BOS,2021-02-23,DAL,BOS,DAL,3,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_TOR_PHI,2021-02-23,TOR,PHI,PHI,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_MIL_MIN,2021-02-23,MIL,MIN,MIL,27,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_LAC_WAS,2021-02-23,LAC,WAS,LAC,19,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-23_DEN_POR,2021-02-23,DEN,POR,DEN,5,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_IND_GSW,2021-02-24,IND,GSW,GSW,4,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_CLE_HOU,2021-02-24,CLE,HOU,CLE,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_ATL_BOS,2021-02-24,ATL,BOS,ATL,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_MIA_TOR,2021-02-24,MIA,TOR,MIA,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_OKC_SAS,2021-02-24,OKC,SAS,OKC,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_NOP_DET,2021-02-24,NOP,DET,NOP,10,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-24_PHX_CHA,2021-02-24,PHX,CHA,CHA,3,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-02-24_UTA_LAL,2021-02-24,UTA,LAL,UTA,25,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-25_PHI_DAL,2021-02-25,PHI,DAL,PHI,14,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-25_BKN_ORL,2021-02-25,BKN,ORL,BKN,37,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-25_NYK_SAC,2021-02-25,NYK,SAC,NYK,19,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-25_MEM_LAC,2021-02-25,MEM,LAC,MEM,28,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-25_DEN_WAS,2021-02-25,DEN,WAS,WAS,2,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-02-25_MIL_NOP,2021-02-25,MIL,NOP,MIL,4,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_TOR_HOU,2021-02-26,TOR,HOU,TOR,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_BOS_IND,2021-02-26,BOS,IND,BOS,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_MEM_LAC,2021-02-26,MEM,LAC,LAC,20,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_DET_SAC,2021-02-26,DET,SAC,SAC,3,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_MIA_UTA,2021-02-26,MIA,UTA,MIA,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_OKC_ATL,2021-02-26,OKC,ATL,OKC,9,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_LAL_POR,2021-02-26,LAL,POR,LAL,9,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-26_GSW_CHA,2021-02-26,GSW,CHA,GSW,9,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-02-27_PHI_CLE,2021-02-27,PHI,CLE,CLE,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-27_WAS_MIN,2021-02-27,WAS,MIN,WAS,16,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-02-27_OKC_DEN,2021-02-27,OKC,DEN,DEN,30,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-27_NYK_IND,2021-02-27,NYK,IND,NYK,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-27_SAS_NOP,2021-02-27,SAS,NOP,SAS,3,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-27_ORL_UTA,2021-02-27,ORL,UTA,UTA,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-27_BKN_DAL,2021-02-27,BKN,DAL,DAL,17,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_MIL_LAC,2021-02-28,MIL,LAC,MIL,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_BOS_WAS,2021-02-28,BOS,WAS,BOS,1,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_HOU_MEM,2021-02-28,HOU,MEM,MEM,49,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_DET_NYK,2021-02-28,DET,NYK,NYK,19,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_LAL_GSW,2021-02-28,LAL,GSW,LAL,26,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally|GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_MIA_ATL,2021-02-28,MIA,ATL,MIA,10,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_MIN_PHX,2021-02-28,MIN,PHX,PHX,19,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-02-28_SAC_CHA,2021-02-28,SAC,CHA,CHA,1,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-03-01_PHI_IND,2021-03-01,PHI,IND,PHI,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-01_ORL_DAL,2021-03-01,ORL,DAL,DAL,6,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-01_NOP_UTA,2021-03-01,NOP,UTA,NOP,5,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-01_SAS_BKN,2021-03-01,SAS,BKN,BKN,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-01_HOU_CLE,2021-03-01,HOU,CLE,CLE,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-01_POR_CHA,2021-03-01,POR,CHA,POR,12,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-02_WAS_MEM,2021-03-02,WAS,MEM,MEM,14,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-02_BOS_LAC,2021-03-02,BOS,LAC,BOS,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-02_MIA_ATL,2021-03-02,MIA,ATL,ATL,14,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-02_SAS_NYK,2021-03-02,SAS,NYK,SAS,26,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-02_MIL_DEN,2021-03-02,MIL,DEN,DEN,31,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-02_LAL_PHX,2021-03-02,LAL,PHX,PHX,10,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_CLE_IND,2021-03-03,CLE,IND,IND,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-03-03_TOR_DET,2021-03-03,TOR,DET,DET,24,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_PHI_UTA,2021-03-03,PHI,UTA,PHI,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_HOU_BKN,2021-03-03,HOU,BKN,BKN,18,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_ORL_ATL,2021-03-03,ORL,ATL,ATL,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_MIN_CHA,2021-03-03,MIN,CHA,CHA,33,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards|CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-03_DAL_OKC,2021-03-03,DAL,OKC,DAL,9,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_POR_GSW,2021-03-03,POR,GSW,POR,2,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-03_SAC_LAL,2021-03-03,SAC,LAL,SAC,3,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_WAS_LAC,2021-03-04,WAS,LAC,WAS,2,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-03-04_BOS_TOR,2021-03-04,BOS,TOR,BOS,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_NYK_DET,2021-03-04,NYK,DET,NYK,10,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_IND_DEN,2021-03-04,IND,DEN,DEN,10,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_MEM_MIL,2021-03-04,MEM,MIL,MIL,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_NOP_MIA,2021-03-04,NOP,MIA,MIA,10,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_SAS_OKC,2021-03-04,SAS,OKC,OKC,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_PHX_GSW,2021-03-04,PHX,GSW,PHX,22,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-04_POR_SAC,2021-03-04,POR,SAC,POR,4,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-10_MEM_WAS,2021-03-10,MEM,WAS,MEM,15,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-10_DAL_SAS,2021-03-10,DAL,SAS,DAL,11,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_CHA_DET,2021-03-11,CHA,DET,CHA,3,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade|DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,True,P1_BOUNDARY
2021-03-11_BKN_BOS,2021-03-11,BKN,BOS,BKN,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_TOR_ATL,2021-03-11,TOR,ATL,ATL,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_MIL_NYK,2021-03-11,MIL,NYK,MIL,33,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_MIA_ORL,2021-03-11,MIA,ORL,MIA,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_NOP_MIN,2021-03-11,NOP,MIN,MIN,30,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira|MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_OKC_DAL,2021-03-11,OKC,DAL,OKC,8,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_LAC_GSW,2021-03-11,LAC,GSW,LAC,26,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_SAC_HOU,2021-03-11,SAC,HOU,SAC,20,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-11_POR_PHX,2021-03-11,POR,PHX,PHX,6,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-12_WAS_PHI,2021-03-12,WAS,PHI,PHI,26,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-12_MEM_DEN,2021-03-12,MEM,DEN,DEN,1,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-12_NOP_CLE,2021-03-12,NOP,CLE,NOP,34,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-12_SAS_ORL,2021-03-12,SAS,ORL,SAS,27,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-12_UTA_HOU,2021-03-12,UTA,HOU,UTA,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-12_LAL_IND,2021-03-12,LAL,IND,LAL,5,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_OKC_NYK,2021-03-13,OKC,NYK,NYK,22,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_CHA_TOR,2021-03-13,CHA,TOR,CHA,10,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-13_BKN_DET,2021-03-13,BKN,DET,BKN,5,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_WAS_MIL,2021-03-13,WAS,MIL,MIL,6,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_ATL_SAC,2021-03-13,ATL,SAC,ATL,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_MIN_POR,2021-03-13,MIN,POR,POR,4,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_DEN_DAL,2021-03-13,DEN,DAL,DAL,13,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-13_PHX_IND,2021-03-13,PHX,IND,IND,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-14_OKC_MEM,2021-03-14,OKC,MEM,OKC,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_GSW_UTA,2021-03-14,GSW,UTA,GSW,12,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_PHI_SAS,2021-03-14,PHI,SAS,PHI,35,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_ORL_MIA,2021-03-14,ORL,MIA,MIA,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_ATL_CLE,2021-03-14,ATL,CLE,ATL,18,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_HOU_BOS,2021-03-14,HOU,BOS,BOS,27,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_MIN_POR,2021-03-14,MIN,POR,MIN,2,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards|POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-14_NOP_LAC,2021-03-14,NOP,LAC,NOP,20,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_CHA_SAC,2021-03-15,CHA,SAC,CHA,6,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-15_WAS_MIL,2021-03-15,WAS,MIL,MIL,11,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_DET_SAS,2021-03-15,DET,SAS,SAS,10,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_BKN_NYK,2021-03-15,BKN,NYK,BKN,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_DAL_LAC,2021-03-15,DAL,LAC,LAC,10,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_PHX_MEM,2021-03-15,PHX,MEM,PHX,23,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_DEN_IND,2021-03-15,DEN,IND,DEN,15,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-15_GSW_LAL,2021-03-15,GSW,LAL,LAL,31,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved|LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-16_BOS_UTA,2021-03-16,BOS,UTA,UTA,8,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-16_MIA_CLE,2021-03-16,MIA,CLE,MIA,15,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-16_HOU_ATL,2021-03-16,HOU,ATL,ATL,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-16_PHI_NYK,2021-03-16,PHI,NYK,PHI,3,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-16_POR_NOP,2021-03-16,POR,NOP,POR,1,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-16_LAL_MIN,2021-03-16,LAL,MIN,LAL,16,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_WAS_SAC,2021-03-17,WAS,SAC,SAC,2,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_DET_TOR,2021-03-17,DET,TOR,DET,4,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_IND_BKN,2021-03-17,IND,BKN,BKN,9,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_PHI_MIL,2021-03-17,PHI,MIL,MIL,4,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_HOU_GSW,2021-03-17,HOU,GSW,GSW,14,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_CLE_BOS,2021-03-17,CLE,BOS,CLE,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_DEN_CHA,2021-03-17,DEN,CHA,DEN,25,DIRECT_ROSTER_CONTACT,DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional|CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-17_MEM_MIA,2021-03-17,MEM,MIA,MEM,4,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-17_DAL_LAC,2021-03-17,DAL,LAC,DAL,16,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-18_WAS_UTA,2021-03-18,WAS,UTA,WAS,9,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-18_ATL_OKC,2021-03-18,ATL,OKC,ATL,23,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-18_NYK_ORL,2021-03-18,NYK,ORL,NYK,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-18_POR_NOP,2021-03-18,POR,NOP,POR,8,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-18_PHX_MIN,2021-03-18,PHX,MIN,MIN,4,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-03-18_LAL_CHA,2021-03-18,LAL,CHA,LAL,11,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-03-19_BOS_SAC,2021-03-19,BOS,SAC,SAC,11,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
