event_id,date,team,policy_id,contact,conditional_newcomers,removed_players,execution_conditions,phase,minute_allocation_status,incumbent_rule,observation_rows,observed_seconds,positive_minute_players,coach_dnp_players,injury_protocol_dnp_players,conditional_newcomers_without_row,observed_source_game_id
2021-05-02_BOS_POR,2021-05-02,BOS,BOS_FOURNIER_PATH,TRANSACTION_DEPENDENCY,,,EX01;EX03;EX04;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Carsen Edwards;Grant Williams;Jabari Parker;Luke Kornet;Semi Ojeleye,,,0022000968
2021-05-02_BOS_POR,2021-05-02,POR,POR_NO_POWELL_HOOD,DIRECT_ROSTER_CONTACT,Rodney Hood,Gary Trent Jr.;Norman Powell,EX05;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,8,CJ Elleby;Derrick Jones Jr.;Harry Giles III;Keljin Blevins;Nassir Little;Rondae Hollis-Jefferson;T.J. Leaf,,Rodney Hood,0022000968
2021-05-02_CHA_MIA,2021-05-02,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Grant Riller;Nick Richards,,Anthony Edwards;Tyrell Terry,0022000969
2021-05-02_CHA_MIA,2021-05-02,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,12,Nemanja Bjelica;Udonis Haslem,,,0022000969
2021-05-02_DAL_SAC,2021-05-02,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Nate Hinton;Tyler Bey,,R.J. Hampton,0022000970
2021-05-02_DAL_SAC,2021-05-02,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Hassan Whiteside,Robert Woodard II,,0022000970
2021-05-02_HOU_NYK,2021-05-02,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,D.J. Augustin;D.J. Wilson;Danuel House Jr.,,0022000971
2021-05-02_HOU_NYK,2021-05-02,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000971
2021-05-02_LAL_TOR,2021-05-02,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Alfonzo McKinnie;Devontae Cacok;Marc Gasol;Wesley Matthews,,,0022000974
2021-05-02_LAL_TOR,2021-05-02,TOR,TOR_POWELL,DIRECT_ROSTER_CONTACT,Norman Powell,Gary Trent Jr.;Rodney Hood,EX05;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Aron Baynes,O.G. Anunoby,Norman Powell,0022000974
2021-05-02_MIL_BKN,2021-05-02,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Jordan Nwora;Mamadi Diakite;Rodions Kurucs;Sam Merrill;Thanasis Antetokounmpo,Bobby Portis,,0022000967
2021-05-02_MIL_BKN,2021-05-02,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Nic Claxton;Reggie Perry;Timothe Luwawu-Cabarrot,,,0022000967
2021-05-02_OKC_PHX,2021-05-02,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Charlie Brown Jr.;Jaylen Hoard;Josh Hall,,,0022000972
2021-05-02_OKC_PHX,2021-05-02,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,E'Twaun Moore;Jalen Smith;Langston Galloway;Ty-Shon Alexander,Cameron Payne;Jae Crowder,,0022000972
2021-05-02_SAS_PHI,2021-05-02,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,15900,10,Quinndary Weatherspoon,,,0022000973
2021-05-02_SAS_PHI,2021-05-02,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,15901,10,Anthony Tolliver;Isaiah Joe;Mike Scott;Paul Reed;Tyrese Maxey,,,0022000973
2021-05-03_ATL_POR,2021-05-03,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Brandon Goodwin;Bruno Fernando;Kris Dunn;Nathan Knight;Skylar Mays,,,0022000978
2021-05-03_ATL_POR,2021-05-03,POR,POR_NO_POWELL_HOOD,DIRECT_ROSTER_CONTACT,Rodney Hood,Gary Trent Jr.;Norman Powell,EX05;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Keljin Blevins,,Rodney Hood,0022000978
2021-05-03_DET_ORL,2021-05-03,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Deividas Sirvydis,Cory Joseph;Wayne Ellington,Patrick Williams;Kira Lewis Jr.,0022000975
2021-05-03_DET_ORL,2021-05-03,ORL,ORL_VUCEVIC_GORDON_A,DIRECT_ROSTER_CONTACT,Nikola Vucevic;Zeke Nnaji,Wendell Carter Jr.;Otto Porter Jr.;R.J. Hampton,EX02;EX03;EX04;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,,Nikola Vucevic;Zeke Nnaji,0022000975
2021-05-03_LAL_DEN,2021-05-03,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,11,Alfonzo McKinnie;Devontae Cacok;Kostas Antetokounmpo,,,0022000982
2021-05-03_LAL_DEN,2021-05-03,DEN,DEN_GORDON_A,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton;Zeke Nnaji;Gary Harris,EX02;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Bol Bol;Markus Howard;Paul Millsap;Vlatko Cancar,,Saddiq Bey,0022000982
2021-05-03_MEM_NYK,2021-05-03,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Brandon Clarke;John Konchar;Jontay Porter;Justise Winslow;Killian Tillie,,,0022000980
2021-05-03_MEM_NYK,2021-05-03,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Frank Ntilikina;Jared Harper;Kevin Knox II;Theo Pinson,,,0022000980
2021-05-03_NOP_GSW,2021-05-03,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,Killian Hayes,0022000977
2021-05-03_NOP_GSW,2021-05-03,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Eric Paschall;Kelly Oubre Jr.,,0022000977
2021-05-03_UTA_SAS,2021-05-03,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Ersan Ilyasova,,,0022000981
2021-05-03_UTA_SAS,2021-05-03,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000981
2021-05-03_WAS_IND,2021-05-03,WAS,WAS_TRENT_BROWN,DIRECT_ROSTER_CONTACT,Gary Trent Jr.;Troy Brown Jr.,Isaac Bonga;Chandler Hutchison,EX01;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Anthony Gill;Garrison Mathews;Isaac Bonga,,Gary Trent Jr.;Troy Brown Jr.,0022000976
2021-05-03_WAS_IND,2021-05-03,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Amida Brimah;Cassius Stanley,Malcolm Brogdon,,0022000976
2021-05-04_CLE_PHX,2021-05-04,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,15900,10,,Isaiah Hartenstein,,0022000983
2021-05-04_CLE_PHX,2021-05-04,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,15900,12,E'Twaun Moore;Langston Galloway,Jae Crowder,,0022000983
2021-05-04_LAC_TOR,2021-05-04,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Daniel Oturu;Luke Kennard;Patrick Patterson;Yogi Ferrell,,,0022000989
2021-05-04_LAC_TOR,2021-05-04,TOR,TOR_POWELL,DIRECT_ROSTER_CONTACT,Norman Powell,Gary Trent Jr.;Rodney Hood,EX05;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14399,10,Aron Baynes,Kyle Lowry,Norman Powell,0022000989
2021-05-04_MIA_DAL,2021-05-04,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,11,Nemanja Bjelica;Udonis Haslem,Tyler Herro,,0022000986
2021-05-04_MIA_DAL,2021-05-04,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Boban Marjanovic,Maxi Kleber,R.J. Hampton,0022000986
2021-05-04_MIL_BKN,2021-05-04,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Jordan Nwora;Mamadi Diakite;Rodions Kurucs;Sam Merrill,,,0022000985
2021-05-04_MIL_BKN,2021-05-04,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14399,10,Alize Johnson;Reggie Perry;Timothe Luwawu-Cabarrot;Tyler Johnson,,,0022000985
2021-05-04_NOP_GSW,2021-05-04,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,10,Wenyen Gabriel;Wes Iwundu;Willy Hernangomez,,Killian Hayes,0022000987
2021-05-04_NOP_GSW,2021-05-04,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14399,8,Alen Smailagic;Nico Mannion,Eric Paschall;Kelly Oubre Jr.,,0022000987
2021-05-04_OKC_SAC,2021-05-04,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14399,10,Charlie Brown Jr.;Kenrich Williams;Tony Bradley,,,0022000988
2021-05-04_OKC_SAC,2021-05-04,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Hassan Whiteside,Robert Woodard II,,0022000988
2021-05-05_ATL_PHX,2021-05-05,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,15,,,,0022000992
2021-05-05_ATL_PHX,2021-05-05,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,,Jae Crowder,,0022000992
2021-05-05_CLE_POR,2021-05-05,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000991
2021-05-05_CLE_POR,2021-05-05,POR,POR_NO_POWELL_HOOD,DIRECT_ROSTER_CONTACT,Rodney Hood,Gary Trent Jr.;Norman Powell,EX05;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,,Norman Powell,Rodney Hood,0022000991
2021-05-05_DEN_NYK,2021-05-05,DEN,DEN_GORDON_A,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton;Zeke Nnaji;Gary Harris,EX02;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,Saddiq Bey,0022000995
2021-05-05_DEN_NYK,2021-05-05,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,15,,,,0022000995
2021-05-05_HOU_PHI,2021-05-05,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,7,D.J. Augustin,Christian Wood;D.J. Wilson;Danuel House Jr.;Jae'Sean Tate,,0022000994
2021-05-05_HOU_PHI,2021-05-05,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,,Furkan Korkmaz,,0022000994
2021-05-05_IND_SAC,2021-05-05,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,,Edmond Sumner,,0022000993
2021-05-05_IND_SAC,2021-05-05,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,11,Hassan Whiteside,,,0022000993
2021-05-05_MIN_MEM,2021-05-05,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14401,9,Ed Davis;Jake Layman;Jaylen Nowell;Jordan McLaughlin,,Fictional Rival,0022000183
2021-05-05_MIN_MEM,2021-05-05,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,John Konchar;Jontay Porter;Justise Winslow;Killian Tillie;Tim Frazier,,,0022000183
2021-05-05_ORL_BOS,2021-05-05,ORL,ORL_VUCEVIC_GORDON_A,DIRECT_ROSTER_CONTACT,Nikola Vucevic;Zeke Nnaji,Wendell Carter Jr.;Otto Porter Jr.;R.J. Hampton,EX02;EX03;EX04;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,James Ennis III;Terrence Ross;Wendell Carter Jr.,Nikola Vucevic;Zeke Nnaji,0022000990
2021-05-05_ORL_BOS,2021-05-05,BOS,BOS_FOURNIER_PATH,TRANSACTION_DEPENDENCY,,,EX01;EX03;EX04;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000990
2021-05-05_UTA_SAS,2021-05-05,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000996
2021-05-05_UTA_SAS,2021-05-05,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000996
2021-05-06_DAL_BKN,2021-05-06,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Boban Marjanovic;JJ Redick;Nate Hinton;Tyler Bey,Maxi Kleber,R.J. Hampton,0022000998
2021-05-06_DAL_BKN,2021-05-06,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,Alize Johnson;DeAndre Jordan;Reggie Perry;Timothe Luwawu-Cabarrot;Tyler Johnson,,,0022000998
2021-05-06_DET_MEM,2021-05-06,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Deividas Sirvydis,Jerami Grant;Rodney McGruder,Patrick Williams;Kira Lewis Jr.,0022000999
2021-05-06_DET_MEM,2021-05-06,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Jontay Porter;Justise Winslow;Killian Tillie;Tim Frazier,,,0022000999
2021-05-06_GSW_OKC,2021-05-06,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Eric Paschall;Kelly Oubre Jr.,,0022001001
2021-05-06_GSW_OKC,2021-05-06,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,11,Kenrich Williams;Svi Mykhailiuk,,,0022001001
2021-05-06_IND_ATL,2021-05-06,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Amida Brimah;Cassius Stanley,Edmond Sumner,,0022001000
2021-05-06_IND_ATL,2021-05-06,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Brandon Goodwin;Bruno Fernando;Kris Dunn;Nathan Knight;Skylar Mays,,,0022001000
2021-05-06_LAC_LAL,2021-05-06,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Patrick Patterson,,,0022001002
2021-05-06_LAC_LAL,2021-05-06,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022001002
2021-05-07_CHA_ORL,2021-05-07,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Grant Riller;Nate Darling;Nick Richards;Vernon Carey Jr.,,Anthony Edwards;Tyrell Terry,0022001004
2021-05-07_CHA_ORL,2021-05-07,ORL,ORL_VUCEVIC_GORDON_A,DIRECT_ROSTER_CONTACT,Nikola Vucevic;Zeke Nnaji,Wendell Carter Jr.;Otto Porter Jr.;R.J. Hampton,EX02;EX03;EX04;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,Chuma Okeke;Terrence Ross;Wendell Carter Jr.,Nikola Vucevic;Zeke Nnaji,0022001004
2021-05-07_DAL_CLE,2021-05-07,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,12,Nicolo Melli,JJ Redick;Maxi Kleber,R.J. Hampton,0022001007
2021-05-07_DAL_CLE,2021-05-07,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,11,,Kevin Love,,0022001007
2021-05-07_MIA_MIN,2021-05-07,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Gabe Vincent;KZ Okpala;Max Strus;Nemanja Bjelica;Precious Achiuwa;Udonis Haslem,,,0022001005
2021-05-07_MIA_MIN,2021-05-07,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Ed Davis;Jake Layman,,Fictional Rival,0022001005
2021-05-07_MIL_HOU,2021-05-07,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Jordan Nwora;Mamadi Diakite;Rodions Kurucs;Sam Merrill;Thanasis Antetokounmpo,,,0022001006
2021-05-07_MIL_HOU,2021-05-07,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,8,,Christian Wood;Jae'Sean Tate;John Wall;Kevin Porter Jr.,,0022001006
2021-05-07_PHI_NOP,2021-05-07,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Anthony Tolliver;Isaiah Joe;Paul Reed;Rayjon Tucker;Tyrese Maxey,,,0022001003
2021-05-07_PHI_NOP,2021-05-07,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,9,Didi Louzada;James Nunnally,Nickeil Alexander-Walker,Killian Hayes,0022001003
2021-05-07_PHX_NYK,2021-05-07,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,12,E'Twaun Moore;Jalen Smith,,,0022001009
2021-05-07_PHX_NYK,2021-05-07,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,Theo Pinson,,,0022001009
2021-05-07_POR_LAL,2021-05-07,POR,POR_NO_POWELL_HOOD,DIRECT_ROSTER_CONTACT,Rodney Hood,Gary Trent Jr.;Norman Powell,EX05;EX07,DEADLINE_REVIEW,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,9,CJ Elleby;Derrick Jones Jr.;Harry Giles III;Keljin Blevins;Nassir Little,,Rodney Hood,0022001010
