scope,event_id,date,team,player,historical_evidence,source_game_id,source_team,source_seconds,source_comment,previous_source_date,next_source_date,bracketing_observation_gap_days,edge_observation_distance_days,priority,alternate_availability,action
NEW_TEAM_TARGET,2021-04-11_ORL_MIL,2021-04-11,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000812,CHI,1649,,2021-04-09,2021-04-12,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-12_ORL_SAS,2021-04-12,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000278,CHI,1988,,2021-04-11,2021-04-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-14_CHI_ORL,2021-04-14,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000833,CHI,2015,,2021-04-12,2021-04-16,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-16_TOR_ORL,2021-04-16,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000850,CHI,1960,,2021-04-14,2021-04-17,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-18_ORL_HOU,2021-04-18,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-04-17,2021-04-19,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-20_ATL_ORL,2021-04-20,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-04-19,2021-04-21,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-22_ORL_NOP,2021-04-22,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000896,CHI,1722,,2021-04-21,2021-04-24,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-25_ORL_IND,2021-04-25,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-04-24,2021-04-26,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-26_ORL_LAL,2021-04-26,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000922,CHI,2114,,2021-04-24,2021-04-28,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-28_CLE_ORL,2021-04-28,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000937,CHI,2226,,2021-04-26,2021-04-30,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-30_MEM_ORL,2021-04-30,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000954,CHI,2170,,2021-04-28,2021-05-01,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-01_ORL_MEM,2021-05-01,ORL,Nikola Vucevic,SAME_DAY_RESTRICTED,0022000959,CHI,0,DND - Injury/Illness,2021-04-30,2021-05-06,6,,RESTRICTED_SOURCE_REVIEW,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-03_DET_ORL,2021-05-03,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-05-01,2021-05-06,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-05_ORL_BOS,2021-05-05,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-05-01,2021-05-06,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-07_CHA_ORL,2021-05-07,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022000160,CHI,1925,,2021-05-06,2021-05-09,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-09_ORL_MIN,2021-05-09,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022001023,CHI,2170,,2021-05-07,2021-05-11,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-11_MIL_ORL,2021-05-11,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022001036,CHI,2174,,2021-05-09,2021-05-13,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-13_ATL_ORL,2021-05-13,ORL,Nikola Vucevic,SAME_DAY_PLAYED,0022001051,CHI,1945,,2021-05-11,2021-05-15,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-14_PHI_ORL,2021-05-14,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-05-13,2021-05-15,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-16_PHI_ORL,2021-05-16,ORL,Nikola Vucevic,NO_SAME_DAY_ROW,,,,,2021-05-15,,,1,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-26_ORL_POR,2021-03-26,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000689,DEN,215,,2021-03-24,2021-03-28,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-28_LAL_ORL,2021-03-28,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000705,DEN,363,,2021-03-26,2021-03-30,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-30_LAC_ORL,2021-03-30,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000719,DEN,0,DNP - Coach's Decision,2021-03-28,2021-04-01,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-01_NOP_ORL,2021-04-01,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000736,DEN,0,DNP - Coach's Decision,2021-03-30,2021-04-04,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-03_UTA_ORL,2021-04-03,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-01,2021-04-04,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-04_DEN_ORL,2021-04-04,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000761,DEN,0,DNP - Coach's Decision,2021-04-01,2021-04-06,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-07_ORL_WAS,2021-04-07,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000782,DEN,227,,2021-04-06,2021-04-09,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-09_ORL_IND,2021-04-09,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000797,DEN,0,DNP - Coach's Decision,2021-04-07,2021-04-11,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-11_ORL_MIL,2021-04-11,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000806,DEN,483,,2021-04-09,2021-04-12,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-12_ORL_SAS,2021-04-12,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000821,DEN,0,DNP - Coach's Decision,2021-04-11,2021-04-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-14_CHI_ORL,2021-04-14,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000838,DEN,156,,2021-04-12,2021-04-16,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-16_TOR_ORL,2021-04-16,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000851,DEN,467,,2021-04-14,2021-04-19,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-18_ORL_HOU,2021-04-18,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-16,2021-04-19,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-20_ATL_ORL,2021-04-20,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-19,2021-04-21,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-22_ORL_NOP,2021-04-22,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-21,2021-04-23,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-25_ORL_IND,2021-04-25,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-24,2021-04-26,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-26_ORL_LAL,2021-04-26,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022000925,DEN,199,,2021-04-24,2021-04-28,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-28_CLE_ORL,2021-04-28,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000940,DEN,0,DNP - Coach's Decision,2021-04-26,2021-04-29,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-30_MEM_ORL,2021-04-30,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-29,2021-05-08,9,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-01_ORL_MEM,2021-05-01,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-29,2021-05-08,9,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-03_DET_ORL,2021-05-03,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-29,2021-05-08,9,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-05_ORL_BOS,2021-05-05,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-29,2021-05-08,9,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-07_CHA_ORL,2021-05-07,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-04-29,2021-05-08,9,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-09_ORL_MIN,2021-05-09,ORL,Zeke Nnaji,NO_SAME_DAY_ROW,,,,,2021-05-08,2021-05-11,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-11_MIL_ORL,2021-05-11,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022000448,DEN,0,DNP - Coach's Decision,2021-05-08,2021-05-13,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-13_ATL_ORL,2021-05-13,ORL,Zeke Nnaji,SAME_DAY_COACH_DNP,0022001052,DEN,0,DNP - Coach's Decision,2021-05-11,2021-05-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-14_PHI_ORL,2021-05-14,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022001054,DEN,1235,,2021-05-13,2021-05-16,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-16_PHI_ORL,2021-05-16,ORL,Zeke Nnaji,SAME_DAY_PLAYED,0022001076,DEN,806,,2021-05-14,,,2,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-25_MIA_POR,2021-03-25,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-03-23,2021-03-26,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-26_ORL_POR,2021-03-26,POR,Rodney Hood,SAME_DAY_PLAYED,0022000684,TOR,1085,,2021-03-23,2021-03-28,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-28_TOR_POR,2021-03-28,POR,Rodney Hood,SAME_DAY_PLAYED,0022000704,TOR,1633,,2021-03-26,2021-03-29,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-31_DET_POR,2021-03-31,POR,Rodney Hood,SAME_DAY_PLAYED,0022000727,TOR,337,,2021-03-29,2021-04-05,7,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-02_POR_MIL,2021-04-02,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-03-31,2021-04-05,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-03_POR_OKC,2021-04-03,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-03-31,2021-04-05,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-06_LAC_POR,2021-04-06,POR,Rodney Hood,SAME_DAY_RESTRICTED,0022000772,TOR,0,DND - Injury/Illness,2021-04-05,2021-04-08,3,,RESTRICTED_SOURCE_REVIEW,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-08_UTA_POR,2021-04-08,POR,Rodney Hood,SAME_DAY_RESTRICTED,0022000523,TOR,0,DND - Injury/Illness,2021-04-06,2021-04-10,4,,RESTRICTED_SOURCE_REVIEW,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-10_POR_DET,2021-04-10,POR,Rodney Hood,SAME_DAY_PLAYED,0022000794,TOR,1054,,2021-04-08,2021-04-11,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-11_POR_MIA,2021-04-11,POR,Rodney Hood,SAME_DAY_PLAYED,0022000809,TOR,676,,2021-04-10,2021-04-13,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-13_POR_BOS,2021-04-13,POR,Rodney Hood,SAME_DAY_PLAYED,0022000824,TOR,1078,,2021-04-11,2021-04-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-16_SAS_POR,2021-04-16,POR,Rodney Hood,SAME_DAY_PLAYED,0022000849,TOR,1027,,2021-04-14,2021-04-18,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-18_CHA_POR,2021-04-18,POR,Rodney Hood,SAME_DAY_PLAYED,0022000865,TOR,424,,2021-04-16,2021-04-24,8,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-20_POR_LAC,2021-04-20,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-04-18,2021-04-24,6,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-21_POR_DEN,2021-04-21,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-04-18,2021-04-24,6,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-23_POR_MEM,2021-04-23,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-04-18,2021-04-24,6,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-25_POR_MEM,2021-04-25,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-04-24,2021-04-26,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-27_IND_POR,2021-04-27,POR,Rodney Hood,SAME_DAY_PLAYED,0022000930,TOR,27,,2021-04-26,2021-04-29,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-28_MEM_POR,2021-04-28,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-04-27,2021-04-29,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-30_BKN_POR,2021-04-30,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-04-29,2021-05-01,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-02_BOS_POR,2021-05-02,POR,Rodney Hood,SAME_DAY_PLAYED,0022000974,TOR,672,,2021-05-01,2021-05-04,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-03_ATL_POR,2021-05-03,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-05-02,2021-05-04,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-05_CLE_POR,2021-05-05,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-05-04,2021-05-06,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-07_POR_LAL,2021-05-07,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-05-06,2021-05-08,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-08_POR_SAS,2021-05-08,POR,Rodney Hood,SAME_DAY_PLAYED,0022001014,TOR,815,,2021-05-06,2021-05-11,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-10_POR_HOU,2021-05-10,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-05-08,2021-05-11,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-12_UTA_POR,2021-05-12,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-05-11,2021-05-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-13_PHX_POR,2021-05-13,POR,Rodney Hood,NO_SAME_DAY_ROW,,,,,2021-05-11,2021-05-14,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-05-16_POR_DEN,2021-05-16,POR,Rodney Hood,SAME_DAY_RESTRICTED,0022001079,TOR,0,DND - Injury/Illness,2021-05-14,,,2,RESTRICTED_SOURCE_REVIEW,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-26_TOR_PHX,2021-03-26,TOR,Norman Powell,SAME_DAY_PLAYED,0022000687,POR,2136,,2021-03-24,2021-03-28,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-28_TOR_POR,2021-03-28,TOR,Norman Powell,SAME_DAY_PLAYED,0022000704,POR,1630,,2021-03-26,2021-03-31,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-29_DET_TOR,2021-03-29,TOR,Norman Powell,NO_SAME_DAY_ROW,,,,,2021-03-28,2021-03-31,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-03-31_OKC_TOR,2021-03-31,TOR,Norman Powell,SAME_DAY_PLAYED,0022000721,POR,2019,,2021-03-28,2021-04-02,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-02_TOR_GSW,2021-04-02,TOR,Norman Powell,SAME_DAY_PLAYED,0022000745,POR,1913,,2021-03-31,2021-04-03,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-05_TOR_WAS,2021-04-05,TOR,Norman Powell,NO_SAME_DAY_ROW,,,,,2021-04-03,2021-04-06,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-06_TOR_LAL,2021-04-06,TOR,Norman Powell,SAME_DAY_PLAYED,0022000775,POR,2246,,2021-04-03,2021-04-08,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-08_TOR_CHI,2021-04-08,TOR,Norman Powell,SAME_DAY_PLAYED,0022000787,POR,2029,,2021-04-06,2021-04-10,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-10_CLE_TOR,2021-04-10,TOR,Norman Powell,SAME_DAY_PLAYED,0022000804,POR,1944,,2021-04-08,2021-04-11,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-11_NYK_TOR,2021-04-11,TOR,Norman Powell,SAME_DAY_PLAYED,0022000814,POR,1996,,2021-04-10,2021-04-13,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-13_TOR_ATL,2021-04-13,TOR,Norman Powell,SAME_DAY_PLAYED,0022000828,POR,2285,,2021-04-11,2021-04-16,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-14_TOR_SAS,2021-04-14,TOR,Norman Powell,NO_SAME_DAY_ROW,,,,,2021-04-13,2021-04-16,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-16_TOR_ORL,2021-04-16,TOR,Norman Powell,SAME_DAY_PLAYED,0022000853,POR,2297,,2021-04-13,2021-04-18,5,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-18_TOR_OKC,2021-04-18,TOR,Norman Powell,SAME_DAY_PLAYED,0022000362,POR,2343,,2021-04-16,2021-04-20,4,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-21_TOR_BKN,2021-04-21,TOR,Norman Powell,SAME_DAY_PLAYED,0022000890,POR,2060,,2021-04-20,2021-04-23,3,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
NEW_TEAM_TARGET,2021-04-24_NYK_TOR,2021-04-24,TOR,Norman Powell,NO_SAME_DAY_ROW,,,,,2021-04-23,2021-04-25,2,,NO_AUTOMATIC_HEALTH_INFERENCE,NOT_SELECTED,Review causal health/registration separately; never map missing row to healthy or injured
